STATION,DATE,MONTH,LATITUDE,LONGITUDE,ELEVATION,NAME,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,MNPN,MNPN_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG ADJ,,,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES
USC00267192,1951-09,9,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",384.3,0,35.5,"1,0",0,",0",0,",0",0,",0",0,",0",0,",0",0,"1,0",3,"1,0",0,",0",30,",0",9,",0",0,0,0,0,-1.1,"1,0,22,",0,",,0,30,+",0,",,0,30,+",0,",T,0,18,",35,",0,15,",259.3,"1,,,0",58.1,0,39.8,",0",0,0,0,0,0,",T,,0",0,",,,0",18.19,,,,"1,0",30.2,",,,0",6.18,"1,,,0",3485,"2,,,0"
USC00267192,1951-10,10,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",384.3,0,0,",0",7,",0",3,",0",1,",0",0,",0",0,",0",0,",0",21,",0",0,",0",11,",0",0,",0",0,0,0,0,-7.2,",0,21,",0,",,0,31,+",0,",T,0,25,+",26.4,",,0,24,",31.1,",0,09,",99.7,"2,,,0",337.4,0,279.3,",0",0,0,0,0,47.2,",,,0",0,",T,,0",9.32,,,,",0",19.47,",,,0",-0.83,",,,0",5316,",,,0"
USC00267192,1951-11,11,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",384.3,0,0,",0",5,",0",2,",0",0,",0",0,",0",0,",0",0,",0",24,",0",0,",0",0,",0",0,",0",0,0,0,0,-11.7,",0,17,",0,",,0,30,+",0,",T,0,21,+",9.9,",,0,20,",18.9,",0,06,",0,0,760.9,0,423.5,",0",0,0,0,0,15.1,",,,0",0,",T,,0",4.22,,,,",0",11.46,",,,0",-3.03,",,,0",,
USC00267192,1951-12,12,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",384.3,0,0,"1,0",11,",0",3,",0",0,",0",3,"1,0",2,",0",0,"1,0",27,"1,0",9,"1,0",0,"1,0",0,"1,0",3,0,0,0,-15.6,"1,0,21,+",76,"1,,0,21,+",102,",,0,19,",11.7,",,0,28,",10.6,"1,0,27,+",0,0,1360.8,0,599.9,"1,0",0,0,0,0,33.8,",,,0",153,",,,0",-1.66,,,,"1,0",3.24,"1,,,0",-6.57,"1,,,0",,
USC00267192,1952-01,1,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",7,",0",4,",0",0,",0",7,",0",5,",0",1,",0",31,",0",4,",0",0,",0",0,",0",0,0,0,0,-17.8,",0,09,",76,",,0,13,+",127,",,0,13,",16.5,",,0,25,",11.1,",0,31,",0,0,1974.1,0,613.3,",0",0,0,0,0,38.1,",,,0",391,",,,0",-1.45,,,,",0",3.82,",,,0",-6.72,",,,0",,
USC00267192,1952-02,2,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",27,",0",0,",0",0,",0",0,",0",0,0,0,0,-8.9,",0,13,",0,",,0,29,+",18,",,0,19,",2.3,",,0,23,",13.9,",0,29,",0,0,2431.6,0,457.5,",0",0,0,0,0,4.1,",,,0",31,",,,0",2.56,,,,",0",8.58,",,,0",-3.46,",,,0",,
USC00267192,1952-03,3,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,"2,0",8,"1,0",5,"1,0",0,"1,0",0,0,4,"1,0",0,"2,0",26,"2,0",0,"2,0",0,"2,0",0,"2,0",0,0,0,0,-12.8,"2,0,21,",0,0,127,"1,,0,17,",22.1,"1,,0,16,",18.3,"2,0,28,",0,0,2908.2,0,476.6,"2,0",0,0,0,0,35.7,"1,,,0",317,"1,,,0",1.9,,,,"2,0",7.83,"2,,,0",-4.04,"2,,,0",,
USC00267192,1952-04,4,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",5,",0",2,",0",0,",0",0,",0",0,",0",0,",0",13,",0",0,",0",13,",0",0,",0",0,0,2,0,-5,",0,01,",0,",,0,30,+",0,",T,0,25,",9.9,",,0,25,",25.6,",0,23,",0,0,3148.8,0,240.6,",0",0,0,0,0,18.6,",,,0",0,",T,,0",10.31,,,,",0",19.58,",,,0",1.04,",,,0",,
USC00267192,1952-05,5,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",8.3,0,8.3,",0",2,",0",1,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",25,",0",0,",0",0,0,0,0,-3.9,",0,04,",0,",,0,31,+",0,",,0,31,+",15.7,",,0,07,",31.7,",0,27,",228.9,",,,0",3292.1,0,143.3,",0",0,0,0,0,17.2,",,,0",0,",,,0",13.98,,,,",0",24.13,",,,0",3.83,",,,0",6123,"2,,,0"
USC00267192,1952-06,6,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",25.1,0,16.8,",0",7,",0",7,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",25,",0",4,",0",0,0,1,0,-1.1,",0,12,",0,",,0,30,+",0,",T,0,06,",16.5,",,0,25,",34.4,",0,08,",209.1,"2,,,0",3371.9,0,79.8,",0",0,0,0,0,64,",,,0",0,",T,,0",16.23,,,,",0",25.9,",,,0",6.56,",,,0",4082,",,,0"
USC00267192,1952-07,7,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",176.2,0,151.1,",0",6,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",24,",0",0,0,11,0,5.6,",0,01,",0,",,0,31,+",0,",,0,31,+",10.2,",,0,31,",36.7,",0,17,+",268.7,"3,,,0",1.6,0,1.6,",0",0,0,0,0,21.9,",,,0",0,",,,0",23.15,,,,",0",33.38,",,,0",12.93,",,,0",2844,",,,0"
USC00267192,1952-08,8,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",265.4,0,89.2,",0",3,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",25,",0",0,0,0,0,3.3,",0,27,",0,",,0,31,+",0,",,0,31,+",12.4,",,0,01,",35.6,",0,12,+",274.3,"1,,,0",4.4,0,2.8,",0",0,0,0,0,14,",,,0",0,",,,0",21.12,,,,",0",33.22,",,,0",9.03,",,,0",1691,",,,0"
USC00267192,1952-09,9,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",306.5,0,41.1,",0",4,",0",3,",0",0,",0",0,",0",0,"1,0",0,",0",1,",0",0,",0",27,",0",9,",0",0,0,0,0,0,",0,12,",0,",,0,30,+",0,"1,,0,30,+",16.8,",,0,10,",35.6,",0,02,",164.8,"4,,,0",58.7,0,54.3,",0",0,0,0,0,32.3,",,,0",0,"1,,,0",17.89,,,,",0",28.68,",,,0",7.11,",,,0",2051,"1,,,0"
USC00267192,1952-10,10,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",306.5,0,0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",16,",0",0,",0",29,",0",0,",0",0,0,0,0,-5,",0,28,",0,",,0,31,+",0,",,0,31,+",0,",T,0,18,",31.1,",0,04,+",114.1,"2,,,0",221.7,0,163,",0",0,0,0,0,0,",T,,0",0,",,,0",13.07,,,,",0",25.75,",,,0",0.4,",,,0",3429,",,,0"
USC00267192,1952-11,11,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",306.5,0,0,"1,0",1,",0",1,",0",0,",0",0,",0",0,",0",0,",0",29,",0",0,"1,0",0,"1,0",0,"1,0",3,0,0,0,-16.7,",0,28,",0,",,0,30,+",0,",T,0,14,",2.8,",,0,14,",18.9,"1,0,05,+",0,0,703.1,0,481.4,"1,0",0,0,0,0,2.8,",,,0",0,",T,,0",1.9,,,,"1,0",11.67,"1,,,0",-7.87,",,,0",,
USC00267192,1952-12,12,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",306.5,0,0,",0",9,",0",3,",0",0,",0",0,",0",0,",0",0,",0",30,",0",0,",0",0,",0",0,",0",0,0,0,0,-13.3,",0,24,",0,",T,0,31,+",0,",T,0,30,+",3.3,",,0,19,",15,",0,12,",0,0,1245.6,0,542.5,",0",0,0,0,0,16.8,",,,0",0,",T,,0",0.83,,,,",0",6.64,",,,0",-4.98,",,,0",,
USC00267192,1953-01,1,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",5,",0",1,",0",0,",0",0,",0",0,",0",0,",0",22,",0",0,",0",0,",0",0,",0",3,0,0,0,-12.2,",0,27,",0,",T,0,01,",0,",T,0,14,+",2.8,",,0,13,",18.3,",0,10,+",0,0,1671.5,0,425.9,",0",0,0,0,0,5.4,",,,0",0,",T,,0",4.59,,,,",0",11.2,",,,0",-2.01,",,,0",,
USC00267192,1953-02,2,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,"1,0",3,",0",1,",0",0,",0",0,",0",0,",0",0,"1,0",25,"1,0",1,",0",0,",0",0,",0",0,0,0,0,-12.8,"1,0,25,+",0,",,0,28,+",0,",T,0,01,",5.1,",,0,05,",20,",0,03,",0,0,2093.7,0,422.2,",0",0,0,0,0,6.7,",,,0",0,",T,,0",2.52,,,,"1,0",11.19,",,,0",-6.14,"1,,,0",,
USC00267192,1953-03,3,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",3,",0",2,",0",0,",0",0,",0",1,",0",0,",0",26,",0",0,",0",3,",0",0,",0",0,0,0,0,-11.7,",0,14,",0,",T,0,05,+",36,",,0,01,",10.2,",,0,29,",22.8,",0,27,+",0,0,2495.2,0,401.5,",0",0,0,0,0,14,",,,0",36,",,,0",5.38,,,,",0",15.01,",,,0",-4.25,",,,0",,
USC00267192,1953-04,4,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",4,",0",1,",0",0,",0",0,",0",0,",0",0,",0",17,",0",0,",0",10,",0",0,",0",0,0,0,0,-12.8,",0,11,",0,",,0,30,+",0,",T,0,30,+",5.3,",,0,28,",29.4,",0,23,+",0,0,2799.5,0,304.3,",0",0,0,0,0,6.9,",,,0",0,",T,,0",8.19,,,,",0",18.04,",,,0",-1.66,",,,0",,
USC00267192,1953-05,5,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",12,",0",8,",0",0,",0",0,",0",1,",0",0,",0",11,",0",0,",0",10,",0",0,",0",0,0,0,0,-7.2,",0,10,+",0,",,0,31,+",25,",,0,25,",16.5,",,0,31,",25.6,",0,06,+",152.6,"3,,,0",3052.3,0,252.8,",0",0,0,0,0,65.2,",,,0",25,",,,0",10.18,,,,",0",18.55,",,,0",1.81,",,,0",9794,"2,,,0"
USC00267192,1953-06,6,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",12.3,0,12.3,"1,0",5,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,"1,0",23,"1,0",2,"1,0",0,0,0,0,0.6,",0,13,",0,",,0,30,+",0,",,0,30,+",15.5,",,0,02,",32.8,"1,0,22,+",219.5,"2,,,0",3129.5,0,77.2,"1,0",0,0,0,0,28.6,",,,0",0,",,,0",16.07,,,,"1,0",26.17,"1,,,0",5.97,",,,0",2869,"1,,,0"
USC00267192,1953-07,7,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",169.2,0,156.9,"1,0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,"1,0",30,"1,0",29,"1,0",0,0,0,0,4.4,",0,01,",0,",,0,31,+",0,",,0,31,+",0.8,",,0,13,",38.3,"1,0,13,+",324.4,"2,,,0",0.6,0,0.6,"1,0",0,0,0,0,0.8,",,,0",0,",,,0",23.55,,,,"1,0",35.82,"1,,,0",11.28,",,,0",2528,",,,0"
USC00267192,1953-08,8,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",246.9,0,77.7,",0",2,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",20,",0",0,0,0,0,4.4,",0,26,",0,",,0,31,+",0,",,0,31,+",13.2,",,0,30,",37.8,",0,12,",257.3,"2,,,0",17.6,0,17,",0",0,0,0,0,13.5,",,,0",0,",,,0",20.29,,,,",0",31.61,",,,0",8.98,",,,0",2147,"3,,,0"
USC00267192,1953-09,9,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",296.7,0,49.8,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",30,",0",15,",0",0,0,0,0,-0.6,",0,23,",0,",,0,30,+",0,",,0,30,+",0.5,",,0,07,",37.2,",0,13,",207.5,"2,,,0",41.7,0,24.1,",0",0,0,0,0,0.8,",,,0",0,",,,0",19.19,,,,",0",31.49,",,,0",6.89,",,,0",2209,",,,0"
USC00267192,1953-10,10,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",296.7,0,0,",0",4,",0",2,",0",0,",0",0,",0",0,",0",0,",0",19,",0",0,",0",16,",0",0,",0",0,0,0,0,-6.1,",0,26,",0,",,0,31,+",0,",T,0,18,",5.8,",,0,15,",30,",0,06,",99.6,"2,,,0",294.7,0,253,",0",0,0,0,0,11.9,",,,0",0,",T,,0",10.17,,,,",0",20.93,",,,0",-0.59,",,,0",2127,"2,,,0"
USC00267192,1953-11,11,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",296.7,0,0,",0",6,",0",3,",0",0,",0",1,",0",1,",0",0,",0",20,",0",0,",0",0,",0",0,",0",0,0,0,0,-12.2,",0,19,",51,",,0,20,",89,",,0,20,",8.9,",,0,20,",20,",0,11,+",0,0,655.1,0,360.4,",0",0,0,0,0,18.7,",,,0",89,",,,0",6.32,,,,",0",14.62,",,,0",-1.98,",,,0",,
USC00267192,1953-12,12,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",296.7,0,0,",0",8,",0",2,",0",0,",0",0,",0",0,",0",0,",0",31,",0",0,",0",0,",0",0,",0",0,0,0,0,-14.4,",0,30,+",0,",T,0,08,+",0,",T,0,08,+",5.3,",,0,04,",12.2,",0,20,+",0,0,1236.6,0,581.5,",0",0,0,0,0,11.6,",,,0",0,",T,,0",-0.43,,,,",0",6.71,",,,0",-7.56,",,,0",,
USC00267192,1954-01,1,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",4,",0",0,",0",0,",0",0,"2,0",2,",0",1,",0",26,",0",0,",0",0,",0",0,",0",0,0,0,0,-18.3,",0,25,",0,"2,T,0,29,+",38,",,0,25,",1.8,",,0,24,",15.6,",0,28,",0,0,1759.7,0,523.1,",0",0,0,0,0,4.3,",,,0",63,",,,0",1.46,,,,",0",8.74,",,,0",-5.83,",,,0",,
USC00267192,1954-02,2,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",3,",0",2,",0",0,",0",0,",0",0,",0",0,",0",26,",0",0,",0",0,",0",0,",0",0,0,0,0,-11.7,",0,08,",0,",,0,28,+",0,",T,0,18,",4.1,",,0,13,",19.4,",0,07,",0,0,2157.4,0,397.7,",0",0,0,0,0,7.6,",,,0",0,",T,,0",4.13,,,,",0",14.31,",,,0",-6.05,",,,0",,
USC00267192,1954-03,3,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",10,",0",2,",0",0,",0",0,",0",1,",0",0,",0",27,",0",0,",0",0,",0",0,",0",0,0,0,0,-12.2,",0,14,+",0,",T,0,18,+",25,",,0,17,",6.1,",,0,17,",18.9,",0,07,+",0,0,2613.9,0,456.5,",0",0,0,0,0,18.7,",,,0",25,",,,0",3.61,,,,",0",12.1,",,,0",-4.88,",,,0",,
USC00267192,1954-04,4,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0.6,0,0.6,",0",3,",0",1,",0",0,",0",0,",0",0,",0",0,",0",8,",0",0,",0",17,",0",0,",0",0,0,0,0,-6.7,",0,01,",0,",,0,30,+",0,",T,0,30,+",13,",,0,28,",28.9,",0,23,",0,0,2811.7,0,197.8,",0",0,0,0,0,14.6,",,,0",0,",T,,0",11.76,,,,",0",21.79,",,,0",1.73,",,,0",,
USC00267192,1954-05,5,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",31.8,0,31.2,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",3,",0",0,",0",28,",0",7,",0",0,0,0,0,-6.1,",0,02,",0,",,0,31,+",0,",,0,31,+",1.5,",,0,10,",36.1,",0,19,",240.3,"1,,,0",2899.7,0,88,",0",0,0,0,0,2.8,",,,0",0,",,,0",16.5,,,,",0",27.73,",,,0",5.27,",,,0",4653,"1,,,0"
USC00267192,1954-06,6,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",86.5,0,54.7,",0",4,",0",2,",0",0,",0",0,",0",0,",0",0,",0",3,",0",0,",0",26,",0",8,",0",0,0,0,0,-3.9,",0,06,",0,",,0,30,+",0,",,0,30,+",3.8,",,0,13,",39.4,",0,22,",232.5,"2,,,0",2979.8,0,80.1,",0",0,0,0,0,8.3,",,,0",0,",,,0",17.49,,,,",0",27.7,",,,0",7.28,",,,0",2960,"1,,,0"
USC00267192,1954-07,7,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",241.2,0,154.7,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",30,",0",0,0,0,0,4.4,",0,02,+",0,",,0,31,+",0,",,0,31,+",0.5,",,0,26,",38.9,",0,31,+",316.7,"2,,,0",1.4,0,1.4,",0",0,0,0,0,0.5,",,,0",0,",,,0",23.28,,,,",0",35.2,",,,0",11.35,",,,0",2769,"1,,,0"
USC00267192,1954-08,8,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",299,0,57.8,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",31,",0",14,",0",0,0,0,0,0,",0,27,",0,",,0,31,+",0,",,0,31,+",0,",T,0,30,+",40,",0,01,",279.3,"1,,,0",26.7,0,25.3,",0",0,0,0,0,0,",T,,0",0,",,,0",19.38,,,,",0",31.32,",,,0",7.44,",,,0",2487,"2,,,0"
USC00267192,1954-09,9,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",309.5,0,10.5,"4,0",1,",0",0,",0",0,",0",0,",0",0,",0",0,"2,0",10,"2,0",0,"3,0",27,"3,0",4,"3,0",0,0,0,0,-5,"2,0,30,",0,",,0,30,+",0,",,0,30,+",0.5,",,0,15,",35.6,"3,0,01,",167.2,"5,,,0",113.1,0,86.4,"3,0",0,0,0,0,0.5,",,,0",0,",,,0",15.31,,,,"4,0",28.91,"3,,,0",1.72,"2,,,0",,
USC00267192,1954-10,10,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",309.5,0,0,"1,0",1,",0",0,",0",0,",0",0,",0",0,",0",0,"1,0",25,"1,0",0,"1,0",23,"1,0",0,"1,0",0,0,0,0,-10,"1,0,30,+",0,",,0,31,+",0,",T,0,23,",0.8,",,0,13,",27.8,"1,0,15,",109.7,"1,,,0",373.8,0,260.7,"1,0",0,0,0,0,0.8,",,,0",0,",T,,0",9.64,,,,"1,0",22.19,"1,,,0",-2.91,"1,,,0",2136,",,,0"
USC00267192,1954-11,11,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",309.5,0,0,",0",2,",0",2,",0",0,",0",0,",0",0,",0",0,",0",25,",0",0,",0",3,",0",0,",0",0,0,0,0,-16.7,",0,30,",0,",,0,30,+",0,",,0,30,+",5.6,",,0,15,",21.1,",0,04,+",0,0,759.2,0,385.4,",0",0,0,0,0,10.7,",,,0",0,",,,0",5.49,,,,",0",15.2,",,,0",-4.23,",,,0",,
USC00267192,1954-12,12,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",309.5,0,0,",0",6,",0",3,",0",0,",0",5,",0",2,",0",1,",0",29,",0",1,",0",0,",0",0,",0",0,0,0,0,-21.1,",0,27,",127,",,0,30,",89,",,0,30,",7.6,",,0,30,",12.2,",0,15,",0,0,1376.1,0,616.9,",0",0,0,0,0,19.6,",,,0",127,",,,0",-1.57,,,,",0",6.53,",,,0",-9.66,",,,0",,
USC00267192,1955-01,1,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",7,",0",3,",0",0,",0",30,",0",3,",0",4,",0",30,",0",14,",0",0,",0",0,",0",0,0,0,0,-20.6,",0,17,",102,",,0,24,+",89,",,0,16,",9.1,",,0,16,",7.2,",0,13,+",0,0,2121,0,744.9,",0",0,0,0,0,23.3,",,,0",209,",,,0",-5.7,,,,",0",1.59,",,,0",-12.98,",,,0",,
USC00267192,1955-02,2,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",4,",0",3,",0",0,",0",16,",0",1,",0",1,",0",28,",0",3,",0",0,",0",0,",0",0,0,0,0,-19.4,",0,04,",102,",,0,04,+",51,",,0,27,",5.1,",,0,27,",15.6,",0,15,",0,0,2661.6,0,540.6,",0",0,0,0,0,11.4,",,,0",81,",,,0",-0.97,,,,",0",6.39,",,,0",-8.33,",,,0",,
USC00267192,1955-03,3,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,"1,0",2,",0",2,",0",0,",0",0,",0",0,",0",0,",0",25,",0",0,"1,0",0,"1,0",0,"1,0",0,0,0,0,-12.8,",0,16,",0,",T,0,06,+",0,",T,0,14,",5.3,",,0,28,",18.3,"1,0,31,",0,0,3088.2,0,426.6,"1,0",0,0,0,0,9.9,",,,0",0,",T,,0",4.12,,,,"1,0",12.91,"1,,,0",-4.67,",,,0",,
USC00267192,1955-04,4,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,"1,0",3,",0",1,",0",0,",0",0,",0",0,",0",0,",0",20,",0",0,"1,0",2,"1,0",0,"1,0",0,0,0,0,-11.1,",0,27,",0,",,0,30,+",0,",T,0,04,+",2.5,",,0,19,",22.8,"1,0,09,",0,0,3415.2,0,327,"1,0",0,0,0,0,5.8,",,,0",0,",T,,0",7.04,,,,"1,0",16.13,"1,,,0",-2.04,",,,0",,
USC00267192,1955-05,5,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",1.9,0,1.9,",0",10,",0",5,",0",0,",0",0,",0",0,",0",0,",0",9,",0",0,",0",21,",0",0,",0",0,0,2,0,-2.8,",0,18,",0,",,0,31,+",0,",T,0,31,+",8.1,",,0,24,",31.7,",0,20,",210.1,"2,,,0",3586,0,170.8,",0",0,0,0,0,31.6,",,,0",0,",T,,0",12.89,,,,",0",22.89,",,,0",2.88,",,,0",3474,"1,,,0"
USC00267192,1955-06,6,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",66.9,0,65,"1,0",2,",0",0,",0",0,",0",0,",0",0,",0",0,"1,0",1,"1,0",0,",0",29,",0",11,",0",0,0,0,0,0,"1,0,29,",0,",,0,30,+",0,",,0,30,+",0.8,",,0,14,",38.3,",0,09,+",277.7,",,,0",3629.1,0,43.1,",0",0,0,0,0,1.3,",,,0",0,",,,0",19.13,,,,"1,0",29.5,",,,0",8.77,"1,,,0",4803,"1,,,0"
USC00267192,1955-07,7,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",169.3,0,102.4,"1,0",2,",0",2,",0",0,",0",0,",0",0,",0",0,"1,0",1,"1,0",0,",0",31,",0",18,",0",0,0,7,0,-0.6,"1,0,05,",0,",,0,31,+",0,",,0,31,+",3.6,",,0,23,",39.4,",0,14,",301,",,,0",17.8,0,17.8,",0",0,0,0,0,6.1,",,,0",0,",,,0",21.06,,,,"1,0",32.52,",,,0",9.59,"1,,,0",2720,",,,0"
USC00267192,1955-08,8,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",276.5,0,107.2,"2,0",1,",0",0,",0",0,",0",0,",0",0,",0",0,"2,0",0,"2,0",0,",0",31,",0",29,",0",0,0,0,0,2.2,"2,0,29,+",0,",,0,31,+",0,",,0,31,+",1,",,0,06,",37.8,",0,02,",0,0,19,0,1.2,",0",0,0,0,0,1,",,,0",0,",,,0",21.99,,,,"2,0",35.29,",,,0",8.68,"2,,,0",1635,"3,,,0"
USC00267192,1955-09,9,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",308.8,0,32.3,"4,0",3,",0",2,",0",0,",0",0,",0",0,",0",0,"4,0",4,"4,0",0,"1,0",26,"1,0",12,"1,0",0,0,0,0,-4.4,"4,0,27,",0,",,0,30,+",0,",,0,30,+",6.6,",,0,19,",38.9,"1,0,04,+",166.2,"4,,,0",120.9,0,101.9,"1,0",0,0,0,0,9.4,",,,0",0,",,,0",16.18,,,,"4,0",28.38,"1,,,0",3.98,"4,,,0",4378,"4,,,0"
USC00267192,1955-10,10,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",311,0,2.2,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",17,",0",0,",0",23,",0",0,",0",0,0,0,0,-10.6,",0,27,",0,",,0,31,+",0,",,0,31,+",1.5,",,0,10,",29.4,",0,16,",0,0,336.1,0,215.2,",0",0,0,0,0,2.1,",,,0",0,",,,0",11.46,,,,",0",23.17,",,,0",-0.25,",,,0",3899,"1,,,0"
USC00267192,1955-11,11,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",311,0,0,",0",6,",0",4,",0",0,",0",6,",0",3,",0",0,",0",27,",0",2,",0",0,",0",0,",0",1,0,0,0,-16.7,",0,15,",102,",,0,17,+",76,",,0,16,",5.1,",,0,16,",19.4,",0,10,+",0,0,800.5,0,464.4,",0",0,0,0,0,18.6,",,,0",162,",,,0",2.85,,,,",0",10.54,",,,0",-4.83,",,,0",,
USC00267192,1955-12,12,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",311,0,0,",0",12,",0",3,",0",0,",0",2,",0",1,",0",0,",0",24,",0",1,",0",0,",0",0,",0",0,0,0,0,-13.3,",0,04,",25,",,0,24,+",38,",,0,24,",13.5,",,0,24,",16.7,",0,22,",0,0,1300.2,0,499.7,",0",0,0,0,0,32.9,",,,0",61,",,,0",2.21,,,,",0",7.26,",,,0",-2.83,",,,0",,
USC00267192,1956-01,1,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",18,",0",6,",0",0,",0",0,0,2,",0",0,",0",26,",0",2,",0",0,",0",0,",0",0,0,0,0,-12.2,",0,31,+",0,0,127,",,0,25,",9.7,",,0,14,",13.3,",0,07,",0,0,1814,0,513.8,",0",0,0,0,0,50.7,",,,0",203,",,,0",1.76,,,,",0",6.88,",,,0",-3.36,",,,0",,
