"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00024172","2005-03","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","3.1",",X","0.0","0","0.0",",0","6",",0","2",",0","0",",0","","","","","0",",0","21",",0","0",",0","7",",0","0",",0","3","","1","","","","-7.8",",0,15,","","","","","13.7",",,0,22,","25.6",",0,12,","2756.2","0","318.9",",0","22.9",",,,0","","","8.05",",0","16.64",",,,0","-0.55",",,,0","","","270",",X","270",",X","19.2",",X","21.5",",X"
"USW00024172","2005-04","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","3.5",",X","0.0","0","0.0",",0","2",",0","0",",0","0",",0","","","","","0",",0","10",",0","0",",0","12",",0","0",",0","","","","","","","-6.1",",0,14,","","","","","2.0",",,0,08,","26.1",",0,06,","2994.7","0","238.5",",0","2.3",",,,0","","","10.38",",0","19.16",",,,0","1.60",",,,0","","","210",",X","210",",X","15.6",",X","17.9",",X"
"USW00024172","2005-05","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","3.6",",X","26.7","0","26.7",",0","7",",0","5",",0","1",",0","","","","","0",",0","0",",0","0",",0","21",",0","2",",0","2","","","","1","","1.7",",0,17,","","","","","28.7",",,0,06,","34.4",",0,27,","3091.0","0","96.3",",0","49.2",",,,0","","","16.09",",0","24.23",",,,0","7.95",",,,0","","","330",",X","360",",X","17.4",",X","24.1",",X"
"USW00024172","2005-06","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","3.4",",X","76.1","0","49.4",",0","4",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","27",",0","9",",0","","","","","1","","1.1",",0,07,","","","","","4.6",",,0,08,","35.0",",0,30,+","3137.6","0","46.6",",0","7.7",",,,0","","","18.43",",0","28.28",",,,0","8.57",",,,0","","","310",",X","260",",X","14.8",",X","19.2",",X"
"USW00024172","2005-07","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","3.4",",X","363.9","0","287.8",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","3","","9.4",",0,23,","","","","","0.0",",T,0,31,+","42.8",",0,15,","0.0","0","0.0",",0","0.0",",T,,0","","","27.62",",0","38.61",",,,0","16.62",",,,0","","","270",",X","270",",X","17.9",",X","21.5",",X"
"USW00024172","2005-08","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","3.0",",X","570.2","0","206.3",",0","2",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","29",",0","","","","","3","","6.1",",0,31,","","","","","1.0",",,0,17,","40.6",",0,06,+","0.0","0","0.0",",0","1.5",",,,0","","","24.99",",0","36.34",",,,0","13.64",",,,0","","","280",",X","280",",X","13.9",",X","17.0",",X"
"USW00024172","2005-09","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","2.7",",X","586.4","0","16.2",",0","2",",0","1",",0","0",",0","","","","","0",",0","4",",0","0",",0","28",",0","6",",0","","","","","2","","-1.7",",0,30,","","","","","3.0",",,0,10,","35.6",",0,02,","72.7","0","72.7",",0","3.3",",,,0","","","16.45",",0","28.47",",,,0","4.42",",,,0","","","250",",X","290",",X","14.3",",X","17.9",",X"
"USW00024172","2005-10","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","2.3",",X","586.4","0","0.0",",0","6",",0","2",",0","0",",0","","","","","0",",0","12",",0","0",",0","17",",0","0",",0","1","","","","","","-3.3",",0,06,","","","","","4.8",",,0,27,","29.4",",0,14,+","273.5","0","200.8",",0","11.0",",,,0","","","11.85",",0","22.05",",,,0","1.66",",,,0","","","300",",X","300",",X","17.0",",X","19.2",",X"
"USW00024172","2005-11","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","2.3",",X","586.4","0","0.0",",0","2",",0","2",",0","0",",0","","","","","0",",0","22",",0","1",",0","2",",0","0",",0","2","","1","","1","","-11.1",",0,27,","","","","","4.6",",,0,29,","24.4",",0,01,","653.0","0","379.5",",0","8.4",",,,0","","","5.68",",0","14.78",",,,0","-3.41",",,,0","","","240",",X","230",",X","17.4",",X","21.5",",X"
"USW00024172","2005-12","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","2.0",",X","586.4","0","0.0",",0","10",",0","5",",0","0",",0","","","","","0",",0","23",",0","0",",0","0",",0","0",",0","13","","7","","","","-15.0",",0,17,","","","","","18.5",",,0,31,","15.6",",0,28,+","1177.9","0","524.9",",0","46.1",",,,0","","","1.40",",0","7.19",",,,0","-4.39",",,,0","","","260",",B","260",",B","21.0",",B","27.3",",B"
"USW00024172","2006-01","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","1.8",",W","0.0","0","0.0",",0","8",",0","2",",0","0",",0","","","","","0",",0","26",",0","1",",0","0",",0","0",",0","11","","6","","","","-8.3",",0,17,+","","","","","19.1",",,0,02,","15.6",",0,30,","1657.9","0","480.0",",0","24.1",",,,0","","","2.85",",0","8.71",",,,0","-3.01",",,,0","","","240",",X","290",",X","13.0",",X","17.4",",X"
"USW00024172","2006-02","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","2.2","2,W","0.0","0","0.0",",0","3",",0","0",",0","0",",0","","","","","0",",0","25",",0","0",",0","0",",0","0",",0","3","","","","","","-12.8",",0,21,+","","","","","1.8",",,0,28,+","19.4",",0,27,","2086.4","0","428.5",",0","4.1",",,,0","","","3.03",",0","12.03",",,,0","-5.98",",,,0","","","270",",X","270",",X","17.4",",X","21.5",",X"
"USW00024172","2006-03","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","2.9",",W","0.0","0","0.0",",0","11",",0","1",",0","0",",0","","","","","0",",0","26",",0","0",",0","1",",0","0",",0","5","","1","","","","-10.6",",0,20,","","","","","9.4",",,0,31,","21.7",",0,24,","2529.9","0","443.5",",0","17.3",",,,0","","","4.03",",0","11.74",",,,0","-3.69",",,,0","","","270",",X","270",",X","20.6",",X","25.0",",X"
"USW00024172","2006-04","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","3.4",",W","0.0","0","0.0",",0","8",",0","3",",0","0",",0","","","","","0",",0","4",",0","0",",0","12",",0","0",",0","4","","","","","","-4.4",",0,18,","","","","","19.1",",,0,04,","28.3",",0,29,","2731.9","0","202.0",",0","42.6",",,,0","","","11.60",",0","19.00",",,,0","4.20",",,,0","","","270",",X","280",",X","19.7",",X","24.1",",X"
"USW00024172","2006-05","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","3.3",",W","34.2","0","34.2",",0","4",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","28",",0","5",",0","1","","","","","","2.8",",0,01,","","","","","10.2",",,0,22,","35.0",",0,16,","2798.1","0","66.2",",0","16.6",",,,0","","","17.30",",0","26.37",",,,0","8.23",",,,0","","","180",",X","180",",X","17.9",",X","23.2",",X"
"USW00024172","2006-06","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","3.1",",W","187.0","0","152.8",",0","1",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","19",",0","","","","","","","6.7",",0,16,","","","","","0.3",",,0,28,","41.1",",0,25,+","2801.4","0","3.3",",0","0.3",",,,0","","","23.32",",0","33.03",",,,0","13.60",",,,0","","","290",",X","270",",X","18.3",",X","23.2",",X"
"USW00024172","2006-07","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","3.1",",W","476.8","0","289.8",",0","1",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","","","12.2",",0,13,","","","","","0.5",",,0,23,","41.1",",0,27,+","0.0","0","0.0",",0","0.5",",,,0","","","27.68",",0","37.92",",,,0","17.44",",,,0","","","240",",X","300",",X","17.0",",X","21.5",",X"
"USW00024172","2006-08","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","2.8",",W","622.3","0","145.5",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","27",",0","","","","","","","6.7",",0,27,+","","","","","0.0",",,0,31,+","37.2",",0,10,","0.0","0","0.0",",0","0.0",",,,0","","","23.03",",0","34.57",",,,0","11.48",",,,0","","","30",",X","270",",X","13.9",",X","18.3",",X"
"USW00024172","2006-09","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","2.5",",W","681.6","0","59.3",",0","2",",0","0",",0","0",",0","","","","","0",",0","2",",0","0",",0","26",",0","12",",0","","","","","","","-1.1",",0,16,","","","","","0.5",",,0,15,","36.7",",0,05,","66.9","0","66.9",",0","0.8",",,,0","","","18.08",",0","29.41",",,,0","6.74",",,,0","","","320",",X","310",",X","17.9",",X","22.8",",X"
"USW00024172","2006-10","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","2.2",",W","681.6","0","0.0",",0","2",",0","1",",0","0",",0","","","","","0",",0","16",",0","0",",0","17",",0","0",",0","","","","","","","-8.9",",0,26,","","","","","4.8",",,0,06,","27.8",",0,15,+","302.3","0","235.4",",0","5.8",",,,0","","","10.74",",0","21.30",",,,0","0.18",",,,0","","","350",",X","340",",X","13.4",",X","17.0",",X"
"USW00024172","2006-11","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","2.1",",W","681.6","0","0.0",",0","8",",0","0",",0","0",",0","","","","","0",",0","26",",0","0",",0","3",",0","0",",0","5","","3","","3","","-12.8",",0,29,","","","","","1.8",",,0,28,+","23.9",",0,07,","723.0","0","420.7",",0","9.5",",,,0","","","4.31",",0","13.12",",,,0","-4.50",",,,0","","","290",",X","300",",X","14.3",",X","17.9",",X"
"USW00024172","2006-12","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","1.9",",W","681.6","0","0.0",",0","2",",0","0",",0","0",",0","","","","","2",",0","29",",0","0",",0","0",",0","0",",0","3","","1","","1","","-20.6",",0,19,","","","","","0.8",",,0,10,","17.8",",0,14,","1325.7","0","602.7",",0","1.3",",,,0","","","-1.11",",0","7.22",",,,0","-9.43",",,,0","","","340",",X","340",",X","14.8",",X","18.3",",X"
"USW00024172","2007-01","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","1.7",",W","0.0","0","0.0",",0","2",",0","1",",0","0",",0","","","","","1",",0","31",",0","4",",0","0",",0","0",",0","5","","2","","3","","-20.0",",0,13,","","","","","7.4",",,0,04,","17.8",",0,03,","1973.4","0","647.7",",0","7.7",",,,0","","","-2.56",",0","6.14",",,,0","-11.25",",,,0","","","30",",X","30",",X","11.2",",X","13.9",",X"
"USW00024172","2007-02","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","2.2",",W","0.0","0","0.0",",0","6",",0","0",",0","0",",0","","","","","0",",0","25",",0","0",",0","0",",0","0",",0","4","","1","","3","","-13.9",",0,02,+","","","","","1.3",",,0,09,","20.0",",0,21,","2387.6","0","414.2",",0","4.4",",,,0","","","3.54",",0","12.52",",,,0","-5.44",",,,0","","","260",",X","260",",X","14.8",",X","20.1",",X"
"USW00024172","2007-03","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","2.6",",W","0.0","0","0.0",",0","2",",0","1",",0","0",",0","","","","","0",",0","23",",0","0",",0","15",",0","0",",0","","","","","","","-8.9",",0,03,+","","","","","2.5",",,0,20,","28.3",",0,17,","2679.3","0","291.7",",0","3.0",",,,0","","","8.92",",0","19.90",",,,0","-2.05",",,,0","","","280",",X","230",",X","17.9",",X","21.5",",X"
"USW00024172","2007-04","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","3.2",",W","1.7","0","1.7",",0","4",",0","2",",0","0",",0","","","","","0",",0","12",",0","0",",0","17",",0","0",",0","3","","","","","","-8.9",",0,19,","","","","","13.2",",,0,22,","31.7",",0,28,","2893.0","0","213.7",",0","17.2",",,,0","","","11.27",",0","20.93",",,,0","1.61",",,,0","","","270",",X","260",",X","17.4",",X","21.9",",X"
"USW00024172","2007-05","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","3.3",",W","31.9","0","30.2",",0","3",",0","1",",0","0",",0","","","","","0",",0","1",",0","0",",0","26",",0","8",",0","","","","","","","-2.2",",0,06,","","","","","2.8",",,0,04,","35.0",",0,31,","2954.4","0","61.4",",0","4.6",",,,0","","","17.33",",0","27.87",",,,0","6.78",",,,0","","","270",",X","250",",X","14.3",",X","17.4",",X"
"USW00024172","2007-06","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","3.4",",W","159.3","0","127.4",",0","2",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","29",",0","22",",0","","","","","1","","5.6",",0,07,","","","","","0.8",",,0,06,","38.9",",0,16,","2969.9","0","15.5",",0","1.1",",,,0","","","22.07",",0","33.25",",,,0","10.88",",,,0","","","260",",X","260",",X","17.9",",X","22.8",",X"
"USW00024172","2007-07","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","2.7",",W","429.6","0","270.3",",0","2",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","2","","7.2",",0,02,","","","","","1.0",",,0,25,","44.4",",0,05,","0.0","0","0.0",",0","1.3",",,,0","","","27.05",",0","39.06",",,,0","15.04",",,,0","","","200",",X","220",",X","19.2",",X","25.0",",X"
"USW00024172","2007-08","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","2.6",",W","606.0","0","176.4",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","30",",0","","","","","7","","5.0",",0,19,","","","","","0.0",",T,0,31,+","40.6",",0,01,","0.0","0","0.0",",0","0.0",",T,,0","","","24.02",",0","36.16",",,,0","11.88",",,,0","","","250",",X","220",",X","13.9",",X","19.2",",X"
"USW00024172","2007-09","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","2.5",",W","649.0","0","43.0",",0","1",",0","1",",0","0",",0","","","","","0",",0","6",",0","0",",0","27",",0","9",",0","1","","","","","","-4.4",",0,30,","","","","","5.8",",,0,23,","38.9",",0,03,","76.5","0","76.5",",0","5.8",",,,0","","","17.22",",0","28.75",",,,0","5.68",",,,0","","","330",",X","320",",X","15.6",",X","20.6",",X"
"USW00024172","2007-10","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","2.5",",W","649.6","0","0.6",",0","4",",0","3",",0","0",",0","","","","","0",",0","18",",0","0",",0","15",",0","0",",0","3","","2","","1","","-7.8",",0,21,","","","","","5.1",",,0,29,","28.9",",0,03,","321.9","0","245.4",",0","12.4",",,,0","","","10.44",",0","20.79",",,,0","0.08",",,,0","","","320",",X","330",",X","17.0",",X","19.7",",X"
"USW00024172","2007-11","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","1.6",",W","649.6","0","0.0",",0","3",",0","2",",0","0",",0","","","","","0",",0","25",",0","0",",0","5",",0","0",",0","2","","","","","","-14.4",",0,24,","","","","","9.1",",,0,11,","22.2",",0,09,","722.2","0","400.3",",0","12.2",",,,0","","","4.99",",0","14.81",",,,0","-4.83",",,,0","","","260",",X","250",",X","13.4",",X","18.3",",X"
"USW00024172","2007-12","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","1.8",",W","649.6","0","0.0",",0","6",",0","3",",0","0",",0","","","","","0",",0","29",",0","1",",0","0",",0","0",",0","8","","","","","","-16.1",",0,25,","","","","","4.6",",,0,06,","15.6",",0,04,+","1307.4","0","585.2",",0","12.7",",,,0","","","-0.54",",0","6.16",",,,0","-7.25",",,,0","","","320",",X","320",",X","13.9",",X","17.4",",X"
"USW00024172","2008-01","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","2.2","1,W","0.0","0","0.0",",0","9",",0","2",",0","0",",0","","","","","0",",0","31",",0","1",",0","0",",0","0",",0","11","","5","","","","-13.9",",0,02,+","","","","","9.9",",,0,10,","10.6",",0,03,","1903.1","0","595.7",",0","23.2",",,,0","","","-0.88",",0","4.71",",,,0","-6.47",",,,0","","","210",",X","190","2,X","17.0",",X","23.3","2,X"
"USW00024172","2008-02","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","2.1",",W","0.0","0","0.0",",0","6",",0","2",",0","0",",0","","","","","0",",0","26",",0","0",",0","0",",0","0",",0","4","","2","","","","-9.4",",0,05,","","","","","9.1",",,0,23,","20.0",",0,29,","2320.2","0","417.1",",0","17.4",",,,0","","","3.95",",0","11.45",",,,0","-3.54",",,,0","","","350",",X","360",",X","14.8",",X","17.9",",X"
"USW00024172","2008-03","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","3.2",",W","0.0","0","0.0",",0","3",",0","1",",0","0",",0","","","","","0",",0","26",",0","0",",0","3",",0","0",",0","2","","","","1","","-10.0",",0,06,","","","","","4.3",",,0,13,","22.8",",0,24,","2693.1","0","372.9",",0","4.9",",,,0","","","6.30",",0","15.61",",,,0","-3.00",",,,0","","","270",",X","270",",X","17.0",",X","20.6",",X"
"USW00024172","2008-04","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","3.6",",W","0.0","0","0.0",",0","0",",0","0",",0","0",",0","","","","","0",",0","20",",0","0",",0","13",",0","0",",0","","","","","","","-8.3",",0,21,","","","","","0.0",",T,0,30,+","30.0",",0,28,","2967.2","0","274.1",",0","0.0",",T,,0","","","9.20",",0","19.67",",,,0","-1.28",",,,0","","","250",",X","260",",X","18.3",",X","21.9",",X"
"USW00024172","2008-05","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","3.2",",W","29.5","0","29.5",",0","7",",0","5",",0","0",",0","","","","","0",",0","4",",0","0",",0","21",",0","5",",0","5","","","","6","","-5.0",",0,01,","","","","","14.5",",,0,26,","38.9",",0,18,","3080.8","0","113.6",",0","42.3",",,,0","","","15.62",",0","24.75",",,,0","6.49",",,,0","","","300",",X","270",",X","17.4",",X","21.9",",X"
"USW00024172","2008-06","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","3.3",",W","135.6","0","106.1",",0","1",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","29",",0","19",",0","","","","","1","","2.2",",0,13,","","","","","0.8",",,0,29,","39.4",",0,29,","3103.4","0","22.6",",0","0.8",",,,0","","","21.12",",0","31.77",",,,0","10.46",",,,0","","","240",",X","320",",X","17.4",",X","24.6",",X"
"USW00024172","2008-07","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","2.9",",W","357.8","0","222.2",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","","","10.0",",0,30,+","","","","","0.0",",T,0,21,+","41.1",",0,10,","0.0","0","0.0",",0","0.0",",T,,0","","","25.50",",0","37.83",",,,0","13.17",",,,0","","","280",",X","280",",X","16.1",",X","19.7",",X"
"USW00024172","2008-08","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","2.9",",W","569.2","0","211.4",",0","1",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","28",",0","","","","","1","","5.6",",0,31,","","","","","1.0",",,0,07,","41.7",",0,15,","1.9","0","1.9",",0","1.0",",,,0","","","25.09",",0","36.99",",,,0","13.19",",,,0","","","110",",X","170",",X","15.6",",X","20.6",",X"
"USW00024172","2008-09","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","2.1",",W","612.4","0","43.2",",0","1",",0","1",",0","0",",0","","","","","0",",0","1",",0","0",",0","30",",0","16",",0","1","","1","","1","","-1.1",",0,23,","","","","","3.0",",,0,29,","35.6",",0,15,","31.0","0","29.1",",0","3.0",",,,0","","","18.80",",0","31.47",",,,0","6.14",",,,0","","","170",",X","220",",X","13.0",",X","19.7",",X"
"USW00024172","2008-10","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","2.1",",W","615.4","0","3.0",",0","2",",0","0",",0","0",",0","","","","","0",",0","19",",0","0",",0","23",",0","1",",0","","","","","1","","-9.4",",0,13,","","","","","1.0",",,0,04,","32.2",",0,01,","241.5","0","210.5",",0","1.5",",,,0","","","11.64",",0","23.01",",,,0","0.27",",,,0","","","280",",X","280",",X","14.8",",X","16.5",",X"
"USW00024172","2008-11","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","1.5",",W","615.4","0","0.0",",0","5",",0","2",",0","0",",0","","","","","0",",0","24",",0","0",",0","0",",0","0",",0","7","","3","","","","-6.7",",0,24,+","","","","","14.2",",,0,09,","20.6",",0,20,+","584.6","0","343.1",",0","19.3",",,,0","","","6.90",",0","15.80",",,,0","-2.00",",,,0","","","270",",X","270",",X","15.6",",X","19.2",",X"
"USW00024172","2008-12","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","1.6",",W","615.4","0","0.0",",0","7",",0","2",",0","0",",0","","","","","1",",0","31",",0","3",",0","0",",0","0",",0","9","","6","","","","-18.3",",0,18,","","","","","3.3",",,0,24,","15.6",",0,02,","1186.5","0","601.9",",0","10.0",",,,0","","","-1.08",",0","7.06",",,,0","-9.23",",,,0","","","320",",X","320",",X","16.5",",X","19.2",",X"
"USW00024172","2009-01","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","1.4",",W","0.0","0","0.0",",0","4",",0","2",",0","0",",0","","","","","0",",0","28",",0","0",",0","0",",0","0",",0","15","","11","","","","-13.3",",0,04,","","","","","8.9",",,0,23,","15.6",",0,07,","1716.9","0","530.4",",0","13.9",",,,0","","","1.22",",0","9.27",",,,0","-6.83",",,,0","","","320",",X","320",",X","14.8",",X","19.2",",X"
"USW00024172","2009-02","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","2.2",",W","0.0","0","0.0",",0","4",",0","0",",0","0",",0","","","","","0",",0","23",",0","0",",0","0",",0","0",",0","6","","2","","","","-12.8",",0,10,","","","","","1.0",",,0,16,","19.4",",0,24,","2118.5","0","401.6",",0","2.6",",,,0","","","3.99",",0","12.36",",,,0","-4.38",",,,0","","","270",",X","270",",X","13.4",",X","17.0",",X"
"USW00024172","2009-03","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","3.5","2,W","0.0","0","0.0",",0","3",",0","1",",0","0",",0","","","","","0",",0","25",",0","0",",0","6",",0","0",",0","1","","","","","","-12.2",",0,10,","","","","","2.8",",,0,04,","23.9",",0,28,","2501.8","0","383.3",",0","3.6",",,,0","","","5.97",",0","15.64",",,,0","-3.70",",,,0","","","240",",X","240",",X","17.9",",X","23.7",",X"
"USW00024172","2009-04","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","3.4",",W","1.1","0","1.1",",0","3",",0","1",",0","0",",0","","","","","0",",0","19",",0","0",",0","13",",0","1",",0","2","","","","","","-11.7",",0,04,","","","","","3.0",",,0,24,","32.2",",0,22,","2767.8","0","266.0",",0","4.3",",,,0","","","9.50",",0","19.88",",,,0","-0.87",",,,0","","","210",",X","220",",X","19.7",",X","25.0",",X"
"USW00024172","2009-05","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","3.5",",W","58.7","0","57.6",",0","2",",0","1",",0","0",",0","","","","","0",",0","1",",0","0",",0","29",",0","12",",0","1","","","","3","","-0.6",",0,04,","","","","","6.9",",,0,01,","37.8",",0,18,","2806.4","0","38.6",",0","7.2",",,,0","","","18.94",",0","29.21",",,,0","8.67",",,,0","","","290",",X","280",",X","21.9",",X","28.6",",X"
"USW00024172","2009-06","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","2.9","1,W","138.2","0","79.5",",0","11",",0","5",",0","0",",0","","","","","0",",0","0",",0","0",",0","28",",0","9",",0","4","","","","3","","5.0",",0,22,","","","","","18.3",",,0,13,","40.6",",0,29,","2820.3","0","13.9",",0","53.5",",,,0","","","20.52",",0","29.30",",,,0","11.74",",,,0","","","280",",X","270",",X","18.3",",X","21.5",",X"
"USW00024172","2009-07","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","2.8",",W","380.4","0","242.2",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","29",",0","","","","","5","","7.2",",0,10,","","","","","0.0",",T,0,30,+","42.8",",0,18,","0.0","0","0.0",",0","0.0",",T,,0","","","26.15",",0","37.92",",,,0","14.37",",,,0","","","320",",X","320",",X","18.3",",X","23.2",",X"
"USW00024172","2009-08","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","2.6",",W","544.7","0","164.3",",0","1",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","25",",0","","","","","1","","5.6",",0,16,","","","","","1.3",",,0,06,","41.1",",0,20,","5.8","0","5.8",",0","1.3",",,,0","","","23.45",",0","35.01",",,,0","11.89",",,,0","","","210",",X","190",",X","15.6",",X","19.7",",X"
"USW00024172","2009-09","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","2.4",",W","628.1","0","83.4",",0","0",",0","0",",0","0",",0","","","","","0",",0","1",",0","0",",0","29",",0","22",",0","","","","","","","-1.1",",0,30,","","","","","0.0",",T,0,13,","37.8",",0,11,","18.2","0","12.4",",0","0.0",",T,,0","","","20.70",",0","33.28",",,,0","8.11",",,,0","","","260",",X","250",",X","17.4",",X","21.9",",X"
