"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00024216","2007-01","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.3",",W","0.0","X","0.0",",X","0",",X","0",",X","0",",X","","","","","0",",X","17",",X","0",",X","1",",X","0",",X","5","","1","","","","-6.7",",X,14,","","","","","0.0",",T,X,16,+","22.8",",X,08,","930.8","X","337.4",",X","0.0",",T,,X","","","","","7.45",",X","14.87",",,,X","0.02",",,,X","","","350",",X","360",",X","","","","","13.9",",X","19.2",",X","","","",""
"USW00024216","2007-02","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.9",",W","0.0","X","0.0",",X","10",",X","6",",X","2",",X","","","","","0",",X","4",",X","0",",X","3",",X","0",",X","14","","1","","2","","-1.1",",X,27,","","","","","33.3",",,X,10,","25.0",",X,17,","1168.4","X","237.6",",X","113.6",",,,X","","","","","9.85",",X","15.16",",,,X","4.53",",,,X","","","150",",X","150",",X","","","","","17.4",",X","23.2",",X","","","",""
"USW00024216","2007-03","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","2.9",",W","3.3","X","3.3",",X","3",",X","2",",X","0",",X","","","","","0",",X","0",",X","0",",X","18",",X","0",",X","4","","","","1","","0.6",",X,01,","","","","","9.4",",,X,26,","30.0",",X,15,+","1285.1","X","116.7",",X","13.7",",,,X","","","","","14.68",",X","22.55",",,,X","6.81",",,,X","","","200",",X","200",",X","","","","","13.0",",X","17.0",",X","","","",""
"USW00024216","2007-04","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.2",",W","20.1","X","16.8",",X","4",",X","3",",X","0",",X","","","","","0",",X","0",",X","0",",X","22",",X","0",",X","4","","","","1","","1.7",",X,18,","","","","","11.2",",,X,11,","31.7",",X,28,","1377.8","X","92.7",",X","30.0",",,,X","","","","","15.80",",X","23.38",",,,X","8.22",",,,X","","","340",",X","300",",X","","","","","12.5",",X","17.4",",X","","","",""
"USW00024216","2007-05","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.4",",W","128.4","X","108.3",",X","4",",X","2",",X","0",",X","","","","","0",",X","0",",X","0",",X","27",",X","12",",X","1","","","","1","","4.4",",X,03,","","","","","8.1",",,X,03,","35.6",",X,29,","1402.0","X","24.2",",X","12.5",",,,X","","","","","21.05",",X","29.60",",,,X","12.49",",,,X","","","360",",X","360",",X","","","","","13.4",",X","18.3",",X","","","",""
"USW00024216","2007-06","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.5",",W","328.7","X","200.3",",X","1",",X","1",",X","0",",X","","","","","0",",X","0",",X","0",",X","30",",X","24",",X","1","","","","1","","8.9",",X,06,","","","","","3.8",",,X,05,","40.0",",X,14,","1404.5","X","2.5",",X","3.8",",,,X","","","","","24.93",",X","33.46",",,,X","16.39",",,,X","","","300",",X","290",",X","","","","","13.0",",X","17.4",",X","","","",""
"USW00024216","2007-07","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","2.8",",W","620.9","X","292.2",",X","1",",X","1",",X","0",",X","","","","","0",",X","0",",X","0",",X","31",",X","27",",X","1","","","","","","15.6",",X,26,+","","","","","21.8",",,X,18,","43.9",",X,06,+","0.0","X","0.0",",X","21.8",",,,X","","","","","27.76",",X","36.98",",,,X","18.54",",,,X","","","170",",X","170",",X","","","","","13.0",",X","17.0",",X","","","",""
"USW00024216","2007-08","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","2.7",",W","869.7","X","248.8",",X","0",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","31",",X","27",",X","","","","","","","12.8",",X,06,","","","","","0.0",",T,X,19,","41.7",",X,23,","0.0","X","0.0",",X","0.0",",T,,X","","","","","26.36",",X","35.62",",,,X","17.09",",,,X","","","160",",X","150","1,X","","","","","10.3",",X","13.0","1,X","","","",""
"USW00024216","2007-09","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","2.7",",W","990.9","X","121.2",",X","4",",X","1",",X","0",",X","","","","","0",",X","0",",X","0",",X","27",",X","11",",X","2","","","","1","","5.0",",X,30,","","","","","4.8",",,X,22,","38.9",",X,09,+","20.3","X","20.3",",X","9.1",",,,X","","","","","21.70",",X","29.72",",,,X","13.67",",,,X","","","360",",X","360","3,X","","","","","11.6",",X","15.6","3,X","","","",""
"USW00024216","2007-10","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.4",",W","997.1","X","6.2",",X","8",",X","3",",X","0",",X","","","","","0",",X","0",",X","0",",X","22",",X","0",",X","8","","","","2","","5.0",",X,21,","","","","","8.6",",,X,10,","30.0",",X,23,+","90.6","X","70.3",",X","28.3",",,,X","","","","","16.26",",X","23.01",",,,X","9.52",",,,X","","","160",",X","170",",X","","","","","14.3",",X","18.3",",X","","","",""
"USW00024216","2007-11","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.0",",W","997.4","X","0.3",",X","2",",X","2",",X","0",",X","","","","","0",",X","0",",X","0",",X","10",",X","0",",X","10","","","","","","0.6",",X,24,","","","","","6.4",",,X,10,","28.9",",X,07,+","241.2","X","150.6",",X","8.9",",,,X","","","","","13.32",",X","20.51",",,,X","6.13",",,,X","","","10",",X","340",",X","","","","","12.5",",X","16.1",",X","","","",""
"USW00024216","2007-12","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.9",",W","997.4","X","0.0",",X","13",",X","9",",X","0",",X","","","","","0",",X","8",",X","0",",X","0",",X","0",",X","16","","3","","","","-4.4",",X,01,","","","","","15.7",",,X,18,","19.4",",X,05,","578.6","X","337.4",",X","70.4",",,,X","","","","","7.45",",X","12.12",",,,X","2.78",",,,X","","","160",",X","170",",X","","","","","15.6",",X","20.6",",X","","","",""
"USW00024216","2008-01","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","4.2",",W","0.0","X","0.0",",X","15",",X","10",",X","1",",X","","","","","0",",X","6",",X","0",",X","0",",X","0",",X","19","","2","","","","-1.1",",X,20,","","","","","54.4",",,X,25,","20.0",",X,18,","936.9","X","358.3",",X","178.9",",,,X","","","","","6.78",",X","10.70",",,,X","2.85",",,,X","","","170",",X","170",",X","","","","","21.0",",X","30.0",",X","","","",""
"USW00024216","2008-02","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.5",",W","0.0","X","0.0",",X","7",",X","5",",X","0",",X","","","","","0",",X","1",",X","0",",X","4",",X","0",",X","11","","2","","","","0.0",",X,05,","","","","","20.1",",,X,23,","25.6",",X,28,","1176.9","X","240.0",",X","53.9",",,,X","","","","","10.06",",X","15.88",",,,X","4.24",",,,X","","","150",",X","140","1,X","","","","","19.2",",X","24.1","1,X","","","",""
"USW00024216","2008-03","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.5",",W","0.0","X","0.0",",X","3",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","12",",X","0",",X","1","","","","","","1.7",",X,30,+","","","","","1.3",",,X,19,","25.0",",X,22,+","1359.4","X","182.5",",X","1.9",",,,X","","","","","12.45",",X","19.66",",,,X","5.23",",,,X","","","360",",X","10",",X","","","","","12.5",",X","16.1",",X","","","",""
"USW00024216","2008-04","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.6",",W","17.6","X","17.6",",X","2",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","16",",X","1",",X","1","","","","","","0.6",",X,20,","","","","","1.8",",,X,22,","32.2",",X,27,","1483.0","X","123.6",",X","2.8",",,,X","","","","","14.80",",X","22.87",",,,X","6.73",",,,X","","","310",",X","310",",X","","","","","14.8",",X","17.9",",X","","","",""
"USW00024216","2008-05","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","4.0",",W","121.2","X","103.6",",X","3",",X","1",",X","0",",X","","","","","0",",X","0",",X","0",",X","29",",X","9",",X","2","","","","","","8.3",",X,03,+","","","","","4.1",",,X,26,","40.0",",X,17,+","1493.9","X","10.9",",X","6.6",",,,X","","","","","21.32",",X","29.32",",,,X","13.33",",,,X","","","310",",X","300",",X","","","","","13.9",",X","17.9",",X","","","",""
"USW00024216","2008-06","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.8",",W","329.2","X","208.0",",X","0",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","30",",X","20",",X","","","","","2","","11.7",",X,02,+","","","","","0.0",",T,X,21,+","40.6",",X,27,","1493.9","X","0.0",",X","0.0",",T,,X","","","","","25.27",",X","33.82",",,,X","16.71",",,,X","","","360",",X","350","1,X","","","","","14.8",",X","16.1","1,X","","","",""
"USW00024216","2008-07","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","2.9",",W","623.1","X","293.9",",X","0",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","31",",X","30",",X","","","","","","","13.3",",X,21,","","","","","0.0",",,X,31,+","45.0",",X,07,","0.0","X","0.0",",X","0.0",",,,X","","","","","27.81",",X","36.71",",,,X","18.92",",,,X","","","140",",X","140",",X","","","","","11.2",",X","13.9",",X","","","",""
"USW00024216","2008-08","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.3",",W","926.4","X","303.3",",X","0",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","31",",X","28",",X","","","","","1","","14.4",",X,09,","","","","","0.0",",T,X,17,+","43.9",",X,15,","0.0","X","0.0",",X","0.0",",T,,X","","","","","28.12",",X","36.83",",,,X","19.40",",,,X","","","360",",X","350",",X","","","","","13.9",",X","17.4",",X","","","",""
"USW00024216","2008-09","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","2.5",",W","1106.7","X","180.3",",X","0",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","30",",X","21",",X","","","","","","","8.9",",X,18,","","","","","0.0",",,X,30,+","42.2",",X,05,","0.0","X","0.0",",X","0.0",",,,X","","","","","24.34",",X","34.00",",,,X","14.68",",,,X","","","350",",X","340","1,X","","","","","11.2",",X","14.3","1,X","","","",""
"USW00024216","2008-10","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.4",",W","1140.7","X","34.0",",X","4",",X","4",",X","0",",X","","","","","0",",X","0",",X","0",",X","27",",X","2",",X","4","","","","","","5.6",",X,12,","","","","","14.7",",,X,04,","33.3",",X,01,","27.3","X","27.3",",X","39.7",",,,X","","","","","18.55",",X","26.41",",,,X","10.69",",,,X","","","360",",X","160","1,X","","","","","13.9",",X","19.7","1,X","","","",""
"USW00024216","2008-11","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","2.9",",W","1145.4","X","4.7",",X","4",",X","2",",X","0",",X","","","","","0",",X","0",",X","0",",X","10",",X","0",",X","11","","1","","1","","3.3",",X,28,","","","","","22.1",",,X,01,","28.9",",X,15,","174.0","X","146.7",",X","40.4",",,,X","","","","","13.60",",X","19.69",",,,X","7.51",",,,X","","","150",",X","130",",X","","","","","15.6",",X","19.2",",X","","","",""
"USW00024216","2008-12","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","2.7",",W","1145.4","X","0.0",",X","5",",X","4",",X","1",",X","","","","","0",",X","10",",X","0",",X","2",",X","0",",X","23","","9","","1","","-3.9",",X,18,","","","","","25.7",",,X,24,","22.2",",X,04,","526.7","X","352.7",",X","42.0",",,,X","","","","","6.96",",X","12.39",",,,X","1.52",",,,X","","","160",",X","160",",X","","","","","17.0",",X","19.7",",X","","","",""
"USW00024216","2009-01","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.2",",W","1.1","X","1.1",",X","6",",X","3",",X","0",",X","","","","","0",",X","3",",X","0",",X","13",",X","0",",X","12","","4","","1","","-2.2",",X,04,","","","","","14.0",",,X,22,","25.6",",X,16,+","773.9","X","247.2",",X","21.6",",,,X","","","","","10.39",",X","17.35",",,,X","3.43",",,,X","","","360",",X","10",",X","","","","","12.5",",X","17.0",",X","","","",""
"USW00024216","2009-02","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","4.4",",W","1.1","X","0.0",",X","17",",X","10",",X","3",",X","","","","","0",",X","1",",X","0",",X","3",",X","0",",X","16","","","","1","","-1.7",",X,10,","","","","","51.8",",,X,16,","22.2",",X,01,","1019.2","X","245.3",",X","204.1",",,,X","","","","","9.57",",X","14.35",",,,X","4.80",",,,X","","","160",",X","150",",X","","","","","17.4",",X","21.9",",X","","","",""
"USW00024216","2009-03","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","4.7",",W","2.5","X","1.4",",X","7",",X","2",",X","0",",X","","","","","0",",X","1",",X","0",",X","12",",X","0",",X","3","","","","2","","-0.6",",X,10,","","","","","23.4",",,X,01,","27.2",",X,27,","1205.4","X","186.2",",X","32.1",",,,X","","","","","12.37",",X","18.76",",,,X","5.98",",,,X","","","150",",X","150","1,X","","","","","16.1",",X","21.9","1,X","","","",""
"USW00024216","2009-04","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.6",",W","26.6","X","24.1",",X","2",",X","2",",X","0",",X","","","","","0",",X","0",",X","0",",X","20",",X","4",",X","2","","","","","","1.7",",X,05,","","","","","8.4",",,X,09,","35.0",",X,21,+","1314.2","X","108.8",",X","10.9",",,,X","","","","","15.51",",X","23.31",",,,X","7.71",",,,X","","","350",",X","360","3,X","","","","","14.3",",X","18.3","3,X","","","",""
"USW00024216","2009-05","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.9",",W","168.6","X","142.0",",X","4",",X","1",",X","0",",X","","","","","0",",X","0",",X","0",",X","28",",X","13",",X","2","","","","","","10.0",",X,21,","","","","","8.9",",,X,01,","39.4",",X,17,","1328.4","X","14.2",",X","11.5",",,,X","","","","","22.45",",X","30.48",",,,X","14.43",",,,X","","","160",",X","160",",X","","","","","13.9",",X","17.4",",X","","","",""
"USW00024216","2009-06","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.3",",W","346.7","X","178.1",",X","6",",X","3",",X","1",",X","","","","","0",",X","0",",X","0",",X","29",",X","13",",X","2","","","","5","","13.9",",X,14,+","","","","","28.4",",,X,11,","42.8",",X,28,","1329.5","X","1.1",",X","43.1",",,,X","","","","","24.23",",X","31.57",",,,X","16.89",",,,X","","","350",",X","340",",X","","","","","10.3",",X","15.6",",X","","","",""
"USW00024216","2009-07","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.0",",W","654.7","X","308.0",",X","0",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","31",",X","29",",X","","","","","","","13.9",",X,06,","","","","","0.0",",,X,31,+","44.4",",X,27,","0.0","X","0.0",",X","0.0",",,,X","","","","","28.27",",X","37.37",",,,X","19.17",",,,X","","","170",",X","160",",X","","","","","10.3",",X","13.0",",X","","","",""
"USW00024216","2009-08","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.0",",W","915.9","X","261.2",",X","0",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","31",",X","28",",X","","","","","","","12.8",",X,25,","","","","","0.0",",T,X,06,","42.8",",X,18,","0.0","X","0.0",",X","0.0",",T,,X","","","","","26.76",",X","35.85",",,,X","17.67",",,,X","","","170",",X","160",",X","","","","","10.3",",X","13.0",",X","","","",""
"USW00024216","2009-09","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","2.9",",W","1123.3","X","207.4",",X","1",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","30",",X","22",",X","1","","","","","","11.7",",X,30,","","","","","1.8",",,X,14,","42.2",",X,26,","0.3","X","0.3",",X","1.8",",,,X","","","","","25.24",",X","34.29",",,,X","16.19",",,,X","","","300",",X","310","1,X","","","","","11.6",",X","16.5","1,X","","","",""
"USW00024216","2009-10","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.6",",W","1138.5","X","15.2",",X","3",",X","2",",X","1",",X","","","","","0",",X","0",",X","0",",X","24",",X","0",",X","4","","","","","","6.7",",X,29,","","","","","49.5",",,X,13,","31.1",",X,10,+","53.1","X","52.8",",X","56.6",",,,X","","","","","17.12",",X","23.73",",,,X","10.51",",,,X","","","160",",X","170","1,X","","","","","17.9",",X","23.7","1,X","","","",""
"USW00024216","2009-11","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.2",",W","1138.5","X","0.0",",X","4",",X","2",",X","0",",X","","","","","0",",X","1",",X","0",",X","6",",X","0",",X","7","","2","","1","","0.0",",X,17,","","","","","15.0",",,X,20,","28.3",",X,02,","257.0","X","203.9",",X","22.4",",,,X","","","","","11.54",",X","18.00",",,,X","5.08",",,,X","","","360",",X","360",",X","","","","","16.1",",X","20.1",",X","","","",""
"USW00024216","2009-12","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","2.4",",W","1138.5","X","0.0",",X","10",",X","8",",X","0",",X","","","","","0",",X","12",",X","0",",X","0",",X","0",",X","18","","4","","1","","-7.2",",X,08,","","","","","16.8",",,X,15,","19.4",",X,03,","622.5","X","365.5",",X","69.6",",,,X","","","","","6.54",",X","11.45",",,,X","1.63",",,,X","","","360",",X","360",",X","","","","","14.3",",X","18.3",",X","","","",""
"USW00024216","2010-01","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.7",",W","0.0","X","0.0",",X","17",",X","11",",X","4",",X","","","","","0",",X","0",",X","0",",X","0",",X","0",",X","27","","11","","","","2.2",",X,27,+","","","","","37.3",",,X,25,","16.7",",X,27,+","921.1","X","298.6",",X","197.7",",,,X","","","","","8.70",",X","11.90",",,,X","5.50",",,,X","","","150",",X","160",",X","","","","","18.3",",X","23.2",",X","","","",""
"USW00024216","2010-02","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","2.8",",W","0.0","X","0.0",",X","14",",X","10",",X","1",",X","","","","","0",",X","0",",X","0",",X","1",",X","0",",X","21","","3","","1","","2.2",",X,10,+","","","","","29.5",",,X,04,","24.4",",X,16,","1140.3","X","219.2",",X","120.3",",,,X","","","","","10.50",",X","14.94",",,,X","6.06",",,,X","","","150",",X","150","2,X","","","","","14.3",",X","17.9","2,X","","","",""
"USW00024216","2010-03","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.7",",W","0.0","X","0.0",",X","6",",X","2",",X","0",",X","","","","","0",",X","1",",X","0",",X","11",",X","0",",X","7","","1","","3","","0.0",",X,13,","","","","","13.7",",,X,03,","26.7",",X,19,","1346.3","X","206.0",",X","22.1",",,,X","","","","","11.69",",X","18.06",",,,X","5.32",",,,X","","","150",",X","220","2,X","","","","","17.4",",X","21.5","2,X","","","",""
"USW00024216","2010-04","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.9",",W","0.3","X","0.3",",X","10",",X","6",",X","1",",X","","","","","0",",X","0",",X","0",",X","13",",X","0",",X","8","","","","1","","0.6",",X,03,","","","","","26.4",",,X,20,","28.3",",X,25,","1511.3","X","165.0",",X","91.5",",,,X","","","","","12.84",",X","18.96",",,,X","6.73",",,,X","","","160",",X","150","3,X","","","","","17.4",",X","21.0","3,X","","","",""
"USW00024216","2010-05","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.9",",W","20.0","X","19.7",",X","8",",X","5",",X","0",",X","","","","","0",",X","0",",X","0",",X","20",",X","0",",X","3","","","","1","","2.2",",X,11,","","","","","14.7",",,X,27,","30.6",",X,30,","1588.9","X","77.6",",X","27.8",",,,X","","","","","16.47",",X","23.34",",,,X","9.59",",,,X","","","180",",X","250",",X","","","","","14.3",",X","19.2",",X","","","",""
"USW00024216","2010-06","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.9",",W","203.2","X","183.2",",X","1",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","30",",X","15",",X","1","","","","","","12.2",",X,18,","","","","","1.5",",,X,03,","42.2",",X,27,","1588.9","X","0.0",",X","1.5",",,,X","","","","","24.44",",X","32.04",",,,X","16.84",",,,X","","","10",",X","20",",X","","","","","13.0",",X","16.1",",X","","","",""
"USW00024216","2010-07","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","2.8",",W","506.4","X","303.2",",X","0",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","31",",X","31",",X","","","","","","","14.4",",X,01,","","","","","0.0",",,X,31,+","42.2",",X,15,","0.0","X","0.0",",X","0.0",",,,X","","","","","28.11",",X","36.90",",,,X","19.32",",,,X","","","360",",X","330",",X","","","","","10.3",",X","13.4",",X","","","",""
"USW00024216","2010-08","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","2.8",",W","735.0","X","228.6",",X","0",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","31",",X","26",",X","","","","","","","12.2",",X,30,","","","","","0.0",",T,X,28,","43.9",",X,25,","0.0","X","0.0",",X","0.0",",T,,X","","","","","25.71",",X","34.53",",,,X","16.88",",,,X","","","350",",X","250","1,X","","","","","10.7",",X","13.9","1,X","","","",""
"USW00024216","2010-09","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","2.7",",W","891.3","X","156.3",",X","2",",X","1",",X","0",",X","","","","","0",",X","0",",X","0",",X","30",",X","20",",X","2","","","","1","","10.6",",X,23,+","","","","","3.0",",,X,08,","42.2",",X,29,","0.3","X","0.3",",X","4.5",",,,X","","","","","23.54",",X","32.77",",,,X","14.30",",,,X","","","20",",X","360",",X","","","","","12.5",",X","15.6",",X","","","",""
"USW00024216","2010-10","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.1",",W","953.8","X","62.5",",X","8",",X","4",",X","0",",X","","","","","0",",X","0",",X","0",",X","19",",X","5",",X","7","","","","","","3.3",",X,27,","","","","","21.3",",,X,24,","34.4",",X,02,+","63.8","X","63.5",",X","52.8",",,,X","","","","","18.30",",X","24.75",",,,X","11.85",",,,X","","","160",",X","150",",X","","","","","16.5",",X","20.6",",X","","","",""
"USW00024216","2010-11","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.5",",W","959.1","X","5.3",",X","5",",X","3",",X","0",",X","","","","","0",",X","5",",X","0",",X","11",",X","0",",X","11","","","","3","","-1.7",",X,29,+","","","","","13.0",",,X,07,","30.0",",X,02,","273.1","X","209.3",",X","32.3",",,,X","","","","","11.53",",X","17.30",",,,X","5.77",",,,X","","","170",",X","160",",X","","","","","13.9",",X","17.9",",X","","","",""
"USW00024216","2010-12","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.2",",W","959.1","X","0.0",",X","20",",X","13",",X","1",",X","","","","","0",",X","4",",X","0",",X","0",",X","0",",X","24","","4","","1","","-2.8",",X,31,+","","","","","27.9",",,X,05,","17.2",",X,11,","563.6","X","290.5",",X","141.1",",,,X","","","","","8.96",",X","12.20",",,,X","5.72",",,,X","","","160",",X","160","1,X","","","","","18.3",",X","24.6","1,X","","","",""
"USW00024216","2011-01","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","2.3",",W","0.0","X","0.0",",X","7",",X","4",",X","0",",X","","","","","0",",X","6",",X","0",",X","6",",X","0",",X","22","","8","","","","-4.4",",X,10,","","","","","8.6",",,X,11,","23.9",",X,18,","863.5","X","299.9",",X","32.3",",,,X","","","","","8.66",",X","14.66",",,,X","2.65",",,,X","","","350",",X","30",",X","","","","","11.6",",X","18.3",",X","","","",""
"USW00024216","2011-02","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","4.4",",W","0.0","X","0.0",",X","7",",X","5",",X","0",",X","","","","","0",",X","5",",X","0",",X","6",",X","0",",X","5","","","","","","-1.7",",X,20,","","","","","18.0",",,X,17,","25.6",",X,06,","1114.9","X","251.4",",X","51.5",",,,X","","","","","9.35",",X","15.55",",,,X","3.15",",,,X","","","160",",X","160","1,X","","","","","17.0",",X","21.5","1,X","","","",""
"USW00024216","2011-03","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","5.0",",W","2.8","X","2.8",",X","16",",X","10",",X","1",",X","","","","","0",",X","1",",X","0",",X","2",",X","0",",X","17","","3","","2","","-0.6",",X,01,","","","","","26.7",",,X,19,","30.6",",X,31,","1344.1","X","229.2",",X","116.7",",,,X","","","","","11.03",",X","15.52",",,,X","6.54",",,,X","","","150",",X","160","1,X","","","","","21.0",",X","27.3","1,X","","","",""
"USW00024216","2011-04","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.5",",W","3.1","X","0.3",",X","7",",X","1",",X","0",",X","","","","","0",",X","0",",X","0",",X","13",",X","0",",X","3","","","","","","2.8",",X,08,","","","","","3.0",",,X,20,","26.1",",X,01,","1464.8","X","120.7",",X","11.2",",,,X","","","","","14.32",",X","20.59",",,,X","8.05",",,,X","","","150",",X","300",",X","","","","","14.3",",X","17.4",",X","","","",""
"USW00024216","2011-05","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","3.9",",W","20.0","X","16.9",",X","9",",X","5",",X","0",",X","","","","","0",",X","0",",X","0",",X","22",",X","2",",X","6","","","","7","","5.0",",X,16,+","","","","","15.2",",,X,25,","32.2",",X,05,+","1535.2","X","70.4",",X","43.4",",,,X","","","","","16.61",",X","23.56",",,,X","9.65",",,,X","","","150",",X","150",",X","","","","","13.9",",X","17.0",",X","","","",""
