STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYHF,DYHF_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES
USW00024213,2001-11,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,1.7,0,0,",0",21,",0",11,",0",4,",0",0,",0",0,",0",0,",0",1,",0",0,",0",1,",0",0,",0",18,,3,,,,0,",0,27,",0,",,0,30,+",0,",,0,30,+",30.5,",,0,12,",21.7,",0,11,",778.3,0,220.9,",0",195.9,",,,0",,,0,",,,0",10.97,",0",14.87,",,,0",7.07,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2001-12,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,1.7,0,0,",0",26,",0",17,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",23,,2,,2,,1.7,",0,24,+",0,",,0,31,+",0,",T,0,22,+",51.1,",,0,13,",18.9,",0,27,",1050.1,0,271.8,",0",293.8,",,,0",,,0,",T,,0",9.57,",0",13.21,",,,0",5.92,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2002-01,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",19,",0",12,",0",2,",0",0,",0",0,",0",0,",0",7,",0",0,",0",0,",0",0,",0",15,,,,,,-3.3,",0,29,",0,",,0,31,+",10,",,0,21,",38.6,",,0,06,",18.3,",0,06,",1367.5,0,317.4,",0",162,",,,0",,,13,",,,0",8.09,",0",12.15,",,,0",4.04,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2002-02,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",14,",0",7,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",19,,5,,,,0.6,",0,09,",0,",,0,28,+",0,",,0,28,+",57.4,",,0,19,",18.9,",0,22,",1616,0,248.5,",0",146.5,",,,0",,,0,",,,0",9.46,",0",13.57,",,,0",5.35,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2002-03,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",14,",0",12,",0",0,",0",0,",0",0,",0",0,",0",3,",0",0,",0",0,",0",0,",0",11,,1,,,,-1.1,",0,18,",0,",,0,31,+",0,",T,0,07,",16.3,",,0,22,",16.7,",0,20,",1927.3,0,311.3,",0",109.8,",,,0",,,0,",T,,0",8.29,",0",12.54,",,,0",4.05,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2002-04,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",14,",0",7,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",23,,2,,,,2.2,",0,28,",0,",,0,30,+",0,",T,0,15,",12.7,",,0,30,",20,",0,13,",2154,0,226.7,",0",61.6,",,,0",,,0,",T,,0",10.78,",0",14.22,",,,0",7.33,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2002-05,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",3,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",13,,2,,1,,1.7,",0,08,",0,",,0,31,+",0,",,0,31,+",8.6,",,0,19,",20.6,",0,28,",2373.4,0,219.4,",0",13.9,",,,0",,,0,",,,0",11.26,",0",14.89,",,,0",7.62,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2002-06,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",5,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",23,,,,,,6.7,",0,16,+",0,",,0,30,+",0,",,0,30,+",4.1,",,0,18,",20.6,",0,30,+",2518.2,0,144.8,",0",7.2,",,,0",,,0,",,,0",13.51,",0",17.04,",,,0",9.97,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2002-07,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",27,,2,,,,9.4,",0,02,",0,",,0,31,+",0,",,0,31,+",0.3,",,0,25,+",21.1,",0,09,",110.5,0,110.5,",0",0.9,",,,0",,,0,",,,0",14.77,",0",17.88,",,,0",11.66,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2002-08,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",29,,6,,,,8.3,",0,31,+",0,",,0,31,+",0,",,0,31,+",0.3,",,0,24,",20.6,",0,09,",247.7,0,137.2,",0",0.3,",,,0",,,0,",,,0",13.91,",0",17.19,",,,0",10.62,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2002-09,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",4,",0",0,",0",25,,10,,,,5.6,",0,30,",0,",,0,30,+",0,",,0,30,+",0.8,",,0,17,",24.4,",0,19,",376.6,0,128.9,",0",1.6,",,,0",,,0,",,,0",14.04,",0",18.16,",,,0",9.91,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2002-10,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",19,,7,,,,1.1,",0,31,",0,",,0,31,+",0,",,0,31,+",0.8,",,0,21,",20.6,",0,12,",603.8,0,227.2,",0",1.7,",,,0",,,0,",,,0",11,",0",15.14,",,,0",6.87,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2002-11,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",8,",0",4,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",21,,11,,1,,1.7,",0,04,+",0,",,0,30,+",0,",,0,30,+",34.5,",,0,07,",22.2,",0,27,",816.7,0,212.9,",0",67.6,",,,0",,,0,",,,0",11.24,",0",15.98,",,,0",6.49,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2002-12,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",20,",0",18,",0",8,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",12,,1,,2,,1.1,",0,23,",0,",,0,31,+",0,",T,0,17,",172.5,",,0,27,",20,",0,04,",1064.4,0,247.7,",0",592,",,,0",,,0,",T,,0",10.34,",0",14.16,",,,0",6.53,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2003-01,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",18,",0",13,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",21,,6,,,,3.9,",0,17,+",0,",,0,31,+",0,",,0,31,+",36.3,",,0,13,",20.6,",0,06,",1255,0,190.6,",0",140,",,,0",,,0,",,,0",12.19,",0",15.59,",,,0",8.78,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2003-02,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",10,",0",6,",0",1,",0",0,",0",0,",0",0,",0",2,",0",0,",0",0,",0",0,",0",11,,,,,,0,",0,08,+",0,",,0,28,+",0,",,0,28,+",41.4,",,0,19,",15.6,",0,07,+",1521.8,0,266.8,",0",97.6,",,,0",,,0,",,,0",8.81,",0",13.25,",,,0",4.36,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2003-03,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",17,",0",11,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",15,,,,,,2.8,",0,23,+",0,",,0,31,+",0,",,0,31,+",24.6,",,0,25,",20.6,",0,29,+",1742.3,0,220.5,",0",124.7,",,,0",,,0,",,,0",11.22,",0",15.1,",,,0",7.34,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2003-04,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",25,",0",21,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",,,,,,,3.3,",0,02,",0,",,0,30,+",3,",,0,02,",29.7,",,0,23,",18.3,",0,08,",1982.6,0,240.3,",0",285.4,",,,0",,,3,",,,0",10.32,",0",13.85,",,,0",6.8,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2003-05,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",9,",0",6,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",,,,,,,4.4,",0,19,+",0,",,0,31,+",0,",,0,31,+",15,",,0,04,",19.4,",0,27,",2170.3,0,187.7,",0",44.1,",,,0",,,0,",,,0",12.28,",0",15.76,",,,0",8.8,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2003-06,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",4,",0",0,",0",20,,,,,,4.4,",0,24,",0,",,0,30,+",0,",,0,30,+",0.8,",,0,18,",23.9,",0,27,",2300.7,0,130.4,",0",1.1,",,,0",,,0,",,,0",13.99,",0",17.95,",,,0",10.02,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2003-07,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",28,,6,,,,10.6,",0,29,+",0,",,0,31,+",0,",,0,31,+",0.3,",,0,15,+",23.3,",0,12,",106,0,106,",0",0.6,",,,0",,,0,",,,0",14.91,",0",18.18,",,,0",11.65,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2003-08,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0.6,0,0.6,",0",3,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",9,",0",0,",0",16,,2,,1,,10,",0,07,",0,",,0,31,+",0,",,0,31,+",10.9,",,0,02,",22.2,",0,22,",172.6,0,66.6,",0",12.4,",,,0",,,0,",,,0",16.2,",0",19.58,",,,0",12.82,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2003-09,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,1.2,0,0.6,",0",7,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",25,,14,,1,,6.7,",0,18,+",0,",,0,30,+",0,",,0,30,+",4.1,",,0,07,",27.8,",0,22,",290.3,0,117.7,",0",9.1,",,,0",,,0,",,,0",14.43,",0",18.43,",,,0",10.43,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2003-10,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,1.2,0,0,",0",9,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",8,",0",0,",0",20,,8,,,,3.9,",0,31,",0,",,0,31,+",0,",,0,31,+",4.1,",,0,11,",26.1,",0,26,",437.3,0,147,",0",14.1,",,,0",,,0,",,,0",13.59,",0",18.21,",,,0",8.97,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2003-11,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,1.2,0,0,",0",20,",0",13,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",0,",0",0,",0",24,,1,,,,-1.1,",0,23,",0,",,0,30,+",0,",,0,30,+",24.1,",,0,29,",18.3,",0,28,+",690.1,0,252.8,",0",146.8,",,,0",,,0,",,,0",9.91,",0",13.97,",,,0",5.84,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2003-12,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,1.2,0,0,",0",20,",0",18,",0",5,",0",0,",0",0,",0",0,",0",1,",0",0,",0",0,",0",0,",0",15,,2,,,,0,",0,26,",0,",,0,31,+",0,",T,0,07,",45,",,0,06,",19.4,",0,19,",964.4,0,274.3,",0",288.3,",,,0",,,0,",T,,0",9.48,",0",13.45,",,,0",5.51,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2004-01,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",22,",0",12,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",15,,1,,,,0.6,",0,25,+",0,",,0,31,+",0,",T,0,03,",31.5,",,0,23,",20.6,",0,13,",1229.5,0,265.1,",0",160,",,,0",,,0,",T,,0",9.78,",0",13.52,",,,0",6.04,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2004-02,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",19,",0",13,",0",2,",0",0,",0",0,",0",0,",0",1,",0",0,",0",0,",0",0,",0",11,,2,,1,,0,",0,08,",0,",,0,29,+",0,",,0,29,+",48,",,0,16,",16.7,",0,17,",1484.4,0,254.9,",0",206.4,",,,0",,,0,",,,0",9.54,",0",13.43,",,,0",5.66,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2004-03,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",11,",0",6,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",23,,9,,,,2.2,",0,02,",0,",,0,31,+",0,",,0,31,+",20.1,",,0,25,",20.6,",0,08,",1717.4,0,233,",0",60.6,",,,0",,,0,",,,0",10.82,",0",14.36,",,,0",7.27,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2004-04,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",10,",0",6,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",3,",0",0,",0",16,,2,,,,1.7,",0,01,",0,",,0,30,+",0,",,0,30,+",13.7,",,0,20,",23.3,",0,10,",1924.9,0,207.5,",0",42.7,",,,0",,,0,",,,0",11.42,",0",15.78,",,,0",7.06,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2004-05,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",8,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",11,,1,,,,7.2,",0,29,",0,",,0,31,+",0,",,0,31,+",18.3,",,0,17,",20,",0,01,",2067.6,0,142.7,",0",35,",,,0",,,0,",,,0",13.73,",0",17.35,",,,0",10.11,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2004-06,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",10,,,,,,7.8,",0,15,",0,",,0,30,+",0,",,0,30,+",0.8,",,0,07,",20.6,",0,26,+",2183.3,0,115.7,",0",1.6,",,,0",,,0,",,,0",14.48,",0",17.93,",,,0",11.03,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2004-07,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0.8,0,0.8,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",5,",0",0,",0",25,,2,,,,8.3,",0,08,",0,",,0,31,+",0,",,0,31,+",0.5,",,0,19,+",23.9,",0,18,",83,0,83,",0",1.6,",,,0",,,0,",,,0",15.68,",0",18.98,",,,0",12.38,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2004-08,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0.8,0,0,",0",5,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",6,",0",0,",0",31,,8,,,,10.6,",0,16,",0,",,0,31,+",0,",,0,31,+",4.3,",,0,25,",23.9,",0,08,",150.3,0,67.3,",0",10.9,",,,0",,,0,",,,0",16.16,",0",19.47,",,,0",12.86,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2004-09,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0.8,0,0,",0",8,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",20,,5,,,,7.2,",0,20,",0,",,0,30,+",0,",,0,30,+",7.9,",,0,18,",22.2,",0,11,",266.1,0,115.8,",0",17.3,",,,0",,,0,",,,0",14.47,",0",18.67,",,,0",10.27,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2004-10,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0.8,0,0,",0",12,",0",8,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",5,",0",0,",0",19,,5,,,,2.8,",0,27,",0,",,0,31,+",0,",,0,31,+",33.3,",,0,25,",25.6,",0,13,",440.1,0,174,",0",145.1,",,,0",,,0,",,,0",12.72,",0",17,",,,0",8.44,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2004-11,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0.8,0,0,",0",9,",0",6,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",0,",0",0,",0",16,,9,,,,-1.1,",0,29,+",0,",,0,30,+",0,",,0,30,+",16,",,0,02,",18.3,",0,02,",708.1,0,268,",0",47.5,",,,0",,,0,",,,0",9.4,",0",13.19,",,,0",5.61,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2004-12,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0.8,0,0,",0",17,",0",11,",0",3,",0",0,",0",0,",0",0,",0",2,",0",0,",0",0,",0",0,",0",21,,8,,1,,-0.6,",0,03,",0,",,0,31,+",0,",T,0,30,",45,",,0,06,",18.9,",0,13,",993.5,0,285.4,",0",239.7,",,,0",,,0,",T,,0",9.13,",0",12.9,",,,0",5.35,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2005-01,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",12,",0",8,",0",3,",0",0,",0",0,",0",0,",0",1,",0",0,",0",0,",0",0,",0",13,,4,,,,-0.6,",0,12,",0,",,0,31,+",0,",T,0,08,+",40.4,",,0,07,",18.9,",0,25,",1292.9,0,299.4,",0",150.4,",,,0",,,0,",T,,0",8.67,",0",12.78,",,,0",4.56,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2005-02,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",13,",0",6,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",11,,2,,,,1.1,",0,08,",0,",,0,28,+",0,",,0,28,+",15.2,",,0,19,",22.2,",0,02,",1523,0,230.1,",0",61.2,",,,0",,,0,",,,0",10.11,",0",14.41,",,,0",5.82,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2005-03,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",13,",0",10,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",15,,4,,,,2.2,",0,30,",0,",,0,31,+",0,",,0,31,+",34.3,",,0,20,",20,",0,18,+",1747.5,0,224.5,",0",158.5,",,,0",,,0,",,,0",11.09,",0",15.06,",,,0",7.12,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2005-04,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",12,",0",8,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",6,,,,,,2.2,",0,14,",0,",,0,30,+",0,",T,0,13,",31.2,",,0,08,",18.9,",0,23,+",1970.1,0,222.6,",0",119.5,",,,0",,,0,",T,,0",10.91,",0",14.57,",,,0",7.26,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2005-05,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",15,",0",12,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",13,,1,,,,7.2,",0,11,",0,",,0,31,+",0,",,0,31,+",21.1,",,0,08,",21.1,",0,25,",2104.5,0,134.4,",0",99.1,",,,0",,,0,",,,0",14,",0",17.35,",,,0",10.64,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2005-06,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",10,",0",6,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",17,,2,,,,7.8,",0,15,",0,",,0,30,+",0,",,0,30,+",26.9,",,0,18,",18.9,",0,28,+",2231.1,0,126.6,",0",78.3,",,,0",,,0,",,,0",14.11,",0",17.06,",,,0",11.17,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2005-07,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0.5,0,0.5,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",4,",0",0,",0",26,,4,,,,10,",0,18,",0,",,0,31,+",0,",,0,31,+",0.5,",,0,01,",23.3,",0,11,",109.2,0,109.2,",0",1.4,",,,0",,,0,",,,0",14.83,",0",17.89,",,,0",11.77,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2005-08,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0.5,0,0,",0",5,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",26,,11,,,,9.4,",0,31,+",0,",,0,31,+",0,",,0,31,+",0.5,",,0,18,+",18.9,",0,31,+",248.3,0,139.1,",0",1.9,",,,0",,,0,",,,0",13.85,",0",16.49,",,,0",11.2,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2005-09,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0.5,0,0,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",22,,10,,,,5.6,",0,25,+",0,",,0,30,+",0,",,0,30,+",1.5,",,0,16,",21.1,",0,26,+",414.6,0,166.3,",0",2.1,",,,0",,,0,",,,0",12.79,",0",15.98,",,,0",9.6,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2005-10,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0.5,0,0,",0",12,",0",7,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",27,,14,,1,,4.4,",0,30,+",0,",,0,31,+",0,",,0,31,+",15.5,",,0,25,",20.6,",0,31,",608.5,0,193.9,",0",61,",,,0",,,0,",,,0",12.08,",0",15.98,",,,0",8.17,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2005-11,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0.5,0,0,",0",15,",0",14,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",24,,8,,,,1.7,",0,30,",0,",,0,30,+",0,",,0,30,+",41.4,",,0,06,",17.2,",0,25,+",865.4,0,256.9,",0",216.3,",,,0",,,0,",,,0",9.77,",0",13.63,",,,0",5.91,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024213,2005-12,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0.5,0,0,",0",20,",0",17,",0",6,",0",0,",0",0,",0",0,",0",2,",0",0,",0",0,",0",0,",0",18,,7,,,,-0.6,",0,05,",0,",,0,31,+",0,",,0,31,+",49,",,0,28,",19.4,",0,20,+",1117,0,251.6,",0",323.1,",,,0",,,0,",,,0",10.22,",0",13.79,",,,0",6.65,",,,0",,,,,,,,,,,,,,,,,,,,,,
