"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00093230","2011-03","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","3.5",",W","0.0","X","0.0",",X","17",",X","14",",X","1",",X","","","","","0",",X","27",",X","1",",X","0",",X","0",",X","17","","8","","","","-13.3",",X,01,","","","","","26.4",",,X,15,","16.7",",X,30,","3228.5","X","530.4",",X","163.7",",,,X","","","1.22",",X","6.64",",,,X","-4.19",",,,X","","","190",",Z","190","2,X","17.0",",Z","29.5","2,X"
"USW00093230","2011-04","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","3.1",",W","0.0","X","0.0",",X","13",",X","2",",X","0",",X","","","","","0",",X","21",",X","2",",X","0",",X","0",",X","12","","4","","","","-13.9",",X,08,","","","","","4.1",",,X,20,","20.0",",X,01,","3661.4","X","432.9",",X","18.3",",,,X","","","3.90",",X","10.12",",,,X","-2.31",",,,X","","","200",",X","190","2,X","14.3",",X","22.8","2,X"
"USW00093230","2011-05","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","3.0",",W","0.0","X","0.0",",X","10",",X","6",",X","0",",X","","","","","0",",X","23",",X","0",",X","2",",X","0",",X","11","","7","","","","-7.8",",X,16,","","","","","11.4",",,X,15,","22.2",",X,05,","4024.5","X","363.1",",X","34.9",",,,X","","","6.62",",X","13.68",",,,X","-0.44",",,,X","","","200",",X","190",",X","17.4",",X","25.9",",X"
"USW00093230","2011-06","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.2",",W","0.0","X","0.0",",X","7",",X","5",",X","1",",X","","","","","0",",X","3",",X","0",",X","18",",X","0",",X","6","","1","","","","-2.8",",X,03,","","","","","26.2",",,X,05,","28.3",",X,22,+","4215.7","X","191.2",",X","60.2",",,,X","","","11.96",",X","20.42",",,,X","3.50",",,,X","","","190",",X","180",",X","13.9",",X","19.7",",X"
"USW00093230","2011-07","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","1.9",",W","4.2","X","4.2",",X","1",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","31",",X","0",",X","","","","","","","2.8",",X,27,+","","","","","0.3",",,X,29,","30.6",",X,29,+","73.9","X","73.9",",X","0.3",",,,X","","","16.08",",X","26.45",",,,X","5.71",",,,X","","","190",",X","80","2,X","10.3",",X","14.8","2,X"
"USW00093230","2011-08","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","1.9",",W","8.7","X","4.5",",X","0",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","31",",X","0",",X","","","","","","","1.1",",X,30,+","","","","","0.0",",T,X,27,","31.1",",X,26,","155.2","X","81.3",",X","0.0",",T,,X","","","15.85",",X","27.26",",,,X","4.45",",,,X","","","190",",X","190",",X","10.7",",X","16.1",",X"
"USW00093230","2011-09","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","1.5",",W","8.7","X","0.0",",X","4",",X","1",",X","0",",X","","","","","0",",X","0",",X","0",",X","28",",X","0",",X","2","","","","6","","1.1",",X,17,","","","","","4.1",",,X,12,","28.3",",X,22,","261.0","X","105.8",",X","8.9",",,,X","","","14.81",",X","25.26",",,,X","4.36",",,,X","","","190",",X","180","2,X","10.7",",X","14.8","2,X"
"USW00093230","2011-10","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","1.9",",W","8.7","X","0.0",",X","6",",X","4",",X","0",",X","","","","","0",",X","19",",X","0",",X","8",",X","0",",X","6","","2","","","","-6.7",",X,26,","","","","","21.6",",,X,05,","24.4",",X,14,","556.5","X","295.5",",X","34.0",",,,X","","","8.80",",X","17.65",",,,X","-0.04",",,,X","","","190",",X","200",",X","13.4",",X","18.3",",X"
"USW00093230","2011-11","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.6",",W","8.7","X","0.0",",X","5",",X","2",",X","0",",X","","","","","0",",X","28",",X","0",",X","0",",X","0",",X","6","","1","","","","-11.1",",X,08,","","","","","8.6",",,X,03,","17.2",",X,27,","1013.2","X","456.7",",X","15.4",",,,X","","","3.11",",X","10.27",",,,X","-4.05",",,,X","","","200",",X","190","2,X","16.1",",X","27.3","2,X"
"USW00093230","2011-12","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","1.7",",W","8.7","X","0.0",",X","0",",X","0",",X","0",",X","","","","","0",",X","31",",X","0",",X","0",",X","0",",X","1","","","","","","-15.0",",X,24,+","","","","","0.0",",T,X,30,+","15.0",",X,28,","1580.6","X","567.4",",X","0.0",",T,,X","","","0.03",",X","8.53",",,,X","-8.47",",,,X","","","30",",X","30",",X","13.9",",X","20.6",",X"
"USW00093230","2012-01","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.2",",W","0.0","X","0.0",",X","6",",X","4",",X","1",",X","","","","","0",",X","28",",X","0",",X","0",",X","0",",X","8","","6","","","","-12.8",",X,17,","","","","","51.3",",,X,20,","15.6",",X,05,","2106.1","X","525.5",",X","98.6",",,,X","","","1.38",",X","9.35",",,,X","-6.58",",,,X","","","190",",X","180","3,X","17.9",",X","31.3","3,X"
"USW00093230","2012-02","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.1",",W","0.0","X","0.0",",X","5",",X","4",",X","0",",X","","","","","0",",X","29",",X","2",",X","0",",X","0",",X","7","","7","","","","-16.7",",X,28,","","","","","13.7",",,X,27,","16.1",",X,24,","2626.7","X","520.6",",X","26.7",",,,X","","","0.38",",X","7.36",",,,X","-6.60",",,,X","","","190",",X","150",",X","13.4",",X","38.0",",X"
"USW00093230","2012-03","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","3.9",",W","0.0","X","0.0",",X","14",",X","8",",X","1",",X","","","","","0",",X","20",",X","1",",X","0",",X","0",",X","15","","6","","","","-16.7",",X,19,","","","","","46.7",",,X,16,","16.1",",X,09,","3116.3","X","489.6",",X","99.2",",,,X","","","2.54",",X","8.42",",,,X","-3.34",",,,X","","","190",",X","180",",X","17.4",",X","23.2",",X"
"USW00093230","2012-04","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.6",",W","0.0","X","0.0",",X","9",",X","3",",X","0",",X","","","","","0",",X","23",",X","0",",X","4",",X","0",",X","7","","4","","","","-10.0",",X,06,","","","","","7.9",",,X,12,","23.3",",X,22,","3494.4","X","378.1",",X","23.7",",,,X","","","5.73",",X","13.40",",,,X","-1.94",",,,X","","","200",",X","190","1,X","14.8",",X","26.8","1,X"
"USW00093230","2012-05","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.2",",W","0.0","X","0.0",",X","3",",X","1",",X","0",",X","","","","","0",",X","19",",X","0",",X","10",",X","0",",X","2","","1","","","","-4.4",",X,05,","","","","","2.5",",,X,25,","25.6",",X,31,","3779.4","X","285.0",",X","3.1",",,,X","","","9.14",",X","18.32",",,,X","-0.04",",,,X","","","190",",X","180",",X","12.5",",X","25.9",",X"
"USW00093230","2012-06","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.9",",W","0.0","X","0.0",",X","1",",X","1",",X","0",",X","","","","","0",",X","5",",X","0",",X","18",",X","0",",X","2","","","","","","-2.8",",X,10,+","","","","","11.2",",,X,04,","28.9",",X,17,","3956.4","X","177.0",",X","11.2",",,,X","","","12.43",",X","21.62",",,,X","3.24",",,,X","","","190",",X","180",",X","13.9",",X","19.7",",X"
"USW00093230","2012-07","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.1",",W","2.5","X","2.5",",X","1",",X","1",",X","0",",X","","","","","0",",X","0",",X","0",",X","31",",X","0",",X","2","","","","","","0.6",",X,30,","","","","","10.2",",,X,23,","31.7",",X,12,","67.8","X","67.8",",X","10.2",",,,X","","","16.23",",X","26.51",",,,X","5.94",",,,X","","","180",",X","190","1,X","12.5",",X","17.9","1,X"
"USW00093230","2012-08","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","1.8","2,X","14.7","X","12.2","2,X","4",",X","0",",X","0",",X","","","","","0","2,X","2","2,X","0","2,X","29","2,X","0","2,X","2","","","","","","-1.1","2,X,27,","","","","","2.0",",,X,04,","31.7","2,X,11,+","109.3","X","41.5","2,X","4.1",",,,X","","","17.32","2,X","27.99","2,,,X","6.65","2,,,X","","","200",",X","190",",X","13.0",",X","17.0",",X"
"USW00093230","2012-09","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","1.6",",X","14.7","X","0.0",",X","2",",X","1",",X","0",",X","","","","","0",",X","2",",X","0",",X","30",",X","0",",X","2","","1","","","","-0.6",",X,01,","","","","","2.5",",,X,05,","27.8",",X,08,","240.9","X","131.6",",X","4.0",",,,X","","","13.95",",X","24.90",",,,X","3.00",",,,X","","","210",",X","200","2,X","13.9",",X","16.1","2,X"
"USW00093230","2012-10","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.0",",X","14.7","X","0.0",",X","6",",X","3",",X","0",",X","","","","","0",",X","20",",X","0",",X","10",",X","0",",X","5","","3","","","","-6.1",",X,26,","","","","","8.6",",,X,22,","26.7",",X,02,+","555.8","X","314.9",",X","20.9",",,,X","","","8.17",",X","17.24",",,,X","-0.89",",,,X","","","200",",X","180","1,X","16.1",",X","21.0","1,X"
"USW00093230","2012-11","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.5",",X","14.7","X","0.0",",X","11",",X","7",",X","1",",X","","","","","0",",X","23",",X","2",",X","0",",X","0",",X","8","","2","","","","-15.6",",X,11,","","","","","55.9",",,X,30,","18.9",",X,06,+","992.3","X","436.5",",X","108.0",",,,X","","","3.78",",X","10.82",",,,X","-3.25",",,,X","","","200",",X","190","1,X","16.5",",X","25.9","1,X"
"USW00093230","2012-12","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","3.0",",X","14.7","X","0.0",",X","18",",X","10",",X","1",",X","","","","","6",",X","28",",X","7",",X","0",",X","0",",X","19","","9","","","","-22.2",",X,31,","","","","","46.0",",,X,02,","12.2",",X,11,+","1608.8","X","616.5",",X","136.4",",,,X","","","-1.55",",X","4.77",",,,X","-7.88",",,,X","","","200",",X","190",",X","17.0",",X","26.4",",X"
"USW00093230","2013-01","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","1.4",",X","0.0","W","0.0",",X","10",",X","3",",X","0",",X","","","","","6",",X","30",",X","4",",X","0",",X","0",",X","2","","5","","","","-25.6",",X,13,","","","","","7.1",",,X,24,","11.1",",X,23,","2284.1","W","675.3",",X","18.5",",,,X","","","-3.45",",X","5.73",",,,X","-12.64",",,,X","","","90",",X","90",",X","12.5",",X","24.1",",X"
"USW00093230","2013-02","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","1.8",",X","0.0","W","0.0",",X","5",",X","1",",X","0",",X","","","","","0",",X","28",",X","1",",X","0",",X","0",",X","","","1","","","","-13.3",",X,09,","","","","","3.0",",,X,21,","11.7",",X,28,+","2815.0","W","530.9",",X","4.9",",,,X","","","-0.63",",X","6.97",",,,X","-8.23",",,,X","","","190",",X","200","1,X","12.5",",X","19.2","1,X"
"USW00093230","2013-03","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.0",",X","0.0","W","0.0",",X","9",",X","6",",X","0",",X","","","","","0",",X","27",",X","0",",X","0",",X","0",",X","2","","4","","","","-10.0",",X,10,","","","","","9.9",",,X,20,","20.6",",X,13,","3244.6","W","429.6",",X","34.1",",,,X","","","4.47",",X","11.90",",,,X","-2.95",",,,X","","","200",",X","170",",X","13.9",",X","20.1",",X"
"USW00093230","2013-04","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","W","0.0",",A","6",",A","3",",A","0",",A","","","","","0",",A","21",",A","0",",A","4",",A","0",",A","","","","","","","-6.1",",A,17,","","","","","7.9",",,A,15,","23.3",",A,29,+","3583.3","W","338.7",",A","17.9",",,,A","","","7.04",",A","14.96",",,,A","-0.88",",,,A","","","","","","","","","",""
"USW00093230","2013-05","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","W","0.0",",A","8",",A","3",",A","1",",A","","","","","0",",A","12",",A","0",",A","10",",A","0",",A","","","","","","","-3.3",",A,02,","","","","","29.5",",,A,06,","25.6",",A,11,","3853.6","W","270.3",",A","46.1",",,,A","","","9.61",",A","17.87",",,,A","1.36",",,,A","","","","","","","","","",""
"USW00093230","2014-01","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","1.5",",W","0.0","W","0.0",",W","4",",W","3",",W","1",",W","","","","","0",",W","29",",W","0",",W","0",",W","0",",W","1","","","","","","-9.3",",W,31,+","","","","","33.8",",,W,30,","14.4",",W,28,+","","","493.9",",W","57.7",",,,W","","","2.40",",W","10.68",",,,W","-5.88",",,,W","","","200",",W","190","1,W","11.2",",W","18.3","1,W"
"USW00093230","2014-02","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.8",",W","0.0","W","0.0",",W","10",",W","8",",W","2",",W","","","","","0",",W","22",",W","1",",W","0",",W","0",",W","","","","","","","-14.9",",W,01,","","","","","50.0",",,W,08,","15.0",",W,14,","","","433.4",",W","152.0",",,,W","","","2.86",",W","8.96",",,,W","-3.25",",,,W","","","190",",W","190",",W","16.5",",W","25.0",",W"
"USW00093230","2014-03","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.5","2,W","0.0","W","0.0","1,W","11",",W","7",",W","0",",W","","","","","0","1,W","28","1,W","0","1,W","0","1,W","0","1,W","","","","","","","-6.6","1,W,31,+","","","","","20.3",",,W,29,","18.9","1,W,16,","","","427.1","1,W","53.6",",,,W","","","4.10","1,W","11.09","1,,,W","-2.90","1,,,W","","","190",",W","190",",W","14.3",",W","21.5",",W"
"USW00093230","2014-04","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.3","2,W","0.0","W","0.0","2,W","6",",W","2",",W","0",",W","","","","","0","2,W","25","2,W","0","2,W","0","2,W","0","2,W","","","","","","","-5.5","2,W,02,","","","","","11.2",",,W,25,","20.6","2,W,17,","","","326.4","2,W","19.4",",,,W","","","6.68","2,W","14.92","2,,,W","-1.57","2,,,W","","","190",",W","190",",W","13.9",",W","19.7",",W"
"USW00093230","2014-05","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.8",",W","0.0","W","0.0",",W","8",",W","3",",W","0",",W","","","","","0",",W","13",",W","0",",W","14",",W","0",",W","","","","","","","-2.7",",W,12,","","","","","21.1",",,W,20,","25.6",",W,25,","","","255.6",",W","33.0",",,,W","","","10.09",",W","18.60",",,,W","1.57",",,,W","","","190",",W","200",",W","13.9",",W","20.6",",W"
"USW00093230","2014-06","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.5",",W","0.3","W","0.3",",W","1",",W","0",",W","0",",W","","","","","0",",W","5",",W","0",",W","25",",W","0",",W","","","","","","","-0.5",",W,14,+","","","","","0.5",",,W,26,","31.1",",W,30,+","","","121.1",",W","0.5",",,,W","","","14.31",",W","24.85",",,,W","3.77",",,,W","","","180",",W","190",",W","13.0",",W","17.9",",W"
"USW00093230","2014-07","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","1.9","1,W","45.1","W","44.8",",W","7",",W","3",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","5",",W","","","","","","","4.4",",W,26,","","","","","6.4",",,W,20,","33.3",",W,14,","9.5","W","9.5",",W","15.4",",,,W","","","19.47",",W","29.52",",,,W","9.43",",,,W","","","170",",W","190",",W","11.2",",W","16.5",",W"
"USW00093230","2014-08","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.0",",W","49.3","W","4.2",",W","5",",W","3",",W","0",",W","","","","","0",",W","0",",W","0",",W","29",",W","0",",W","","","","","","","3.3",",W,23,","","","","","18.0",",,W,25,","30.6",",W,02,+","62.5","W","53.0",",W","42.9",",,,W","","","16.76",",W","26.21",",,,W","7.31",",,,W","","","190",",W","180",",W","11.6",",W","18.8",",W"
"USW00093230","2014-09","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.1",",W","50.7","W","1.4",",W","6",",W","4",",W","0",",W","","","","","0",",W","0",",W","0",",W","23",",W","0",",W","","","","","","","0.6",",W,29,","","","","","20.3",",,W,26,","29.4",",W,01,","183.8","W","121.3",",W","46.5",",,,W","","","14.34",",W","24.04",",,,W","4.63",",,,W","","","190",",W","190",",W","17.0",",W","22.8",",W"
"USW00093230","2014-10","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.2",",W","50.7","W","0.0",",W","4",",W","1",",W","0",",W","","","","","0",",W","21",",W","0",",W","14",",W","0",",W","","","","","","","-3.8",",W,27,","","","","","6.9",",,W,25,","25.6",",W,07,+","439.7","W","255.9",",W","10.0",",,,W","","","10.08",",W","19.90",",,,W","0.25",",,,W","","","190",",W","180",",W","17.0",",W","24.6",",W"
"USW00093230","2014-11","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.2",",W","50.7","W","0.0",",W","7",",W","4",",W","0",",W","","","","","0",",W","25",",W","0",",W","0",",W","0",",W","","","","","","","-8.2",",W,17,","","","","","11.2",",,W,22,","20.6",",W,10,+","818.9","W","379.2",",W","25.9",",,,W","","","5.69",",W","13.42",",,,W","-2.04",",,,W","","","200",",W","190",",W","12.5",",W","19.7",",W"
"USW00093230","2014-12","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.5",",W","50.7","W","0.0",",W","12",",W","6",",W","0",",W","","","","","0",",W","27",",W","3",",W","0",",W","0",",W","","","","","","","-13.2",",W,31,","","","","","13.0",",,W,02,","14.4",",W,22,+","1324.4","W","505.5",",W","60.9",",,,W","","","2.03",",W","7.43",",,,W","-3.37",",,,W","","","190",",W","190",",W","21.0",",W","30.9",",W"
"USW00093230","2015-01","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","1.3",",W","0.0","W","0.0",",W","1",",W","1",",W","0",",W","","","","","0",",W","30",",W","0",",W","0",",W","0",",W","","","","","","","-16.0",",W,01,","","","","","2.5",",,W,27,","18.9",",W,25,","1787.2","W","462.8",",W","2.5",",,,W","","","3.40",",W","11.04",",,,W","-4.24",",,,W","","","190",",W","180","1,W","10.7",",W","14.3","1,W"
"USW00093230","2015-02","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.3",",W","0.0","W","0.0",",W","6",",W","6",",W","3",",W","","","","","0",",W","25",",W","0",",W","0",",W","0",",W","1","","","","","","-8.8",",W,24,","","","","","33.0",",,W,08,","18.3",",W,13,","2162.2","W","375.0",",W","107.9",",,,W","","","4.94",",W","12.60",",,,W","-2.72",",,,W","","","190",",W","190",",W","21.5",",W","29.5",",W"
"USW00093230","2015-03","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.2",",W","0.0","W","0.0",",W","5",",W","0",",W","0",",W","","","","","0",",W","24",",W","0",",W","2",",W","0",",W","","","","","","","-9.3",",W,04,","","","","","1.8",",,W,01,","21.7",",W,30,","2537.0","W","374.8",",W","4.0",",,,W","","","6.24",",W","14.82",",,,W","-2.33",",,,W","","","180",",W","170",",W","14.3",",W","25.0",",W"
"USW00093230","2015-04","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.6",",W","0.0","W","0.0",",W","7",",W","3",",W","0",",W","","","","","0",",W","24",",W","0",",W","3",",W","0",",W","","","","","","","-7.1",",W,03,","","","","","22.6",",,W,25,","21.7",",W,28,","2903.1","W","366.1",",W","34.4",",,,W","","","6.13",",W","14.24",",,,W","-1.98",",,,W","","","190",",W","190",",W","15.7",",W","22.8",",W"
"USW00093230","2015-05","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.0",",W","0.0","W","0.0",",W","12",",W","10",",W","0",",W","","","","","0",",W","3",",W","0",",W","8",",W","0",",W","","","","","","","-1.0",",W,06,","","","","","9.1",",,W,07,","26.7",",W,30,","3176.3","W","273.2",",W","50.9",",,,W","","","9.52",",W","16.63",",,,W","2.41",",,,W","","","190",",W","190",",W","13.4",",W","21.0",",W"
"USW00093230","2015-06","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.2",",W","14.2","W","14.2",",W","6",",W","4",",W","0",",W","","","","","0",",W","0",",W","0",",W","27",",W","1",",W","","","","","","","1.7",",W,16,","","","","","14.0",",,W,29,","32.2",",W,25,","3248.5","W","72.2",",W","34.3",",,,W","","","16.40",",W","26.37",",,,W","6.43",",,,W","","","190",",W","150","1,W","11.6",",W","16.5","1,W"
"USW00093230","2015-07","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","1.9",",W","30.7","W","16.5",",W","9",",W","2",",W","0",",W","","","","","0",",W","0",",W","0",",W","29",",W","1",",W","","","","","","","3.9",",W,27,","","","","","9.9",",,W,08,","32.2",",W,02,","61.1","W","61.1",",W","23.9",",,,W","","","16.89",",W","25.96",",,,W","7.82",",,,W","","","190",",W","190",",W","9.8",",W","13.4",",W"
"USW00093230","2015-08","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.3",",W","35.8","W","5.1",",W","2",",W","1",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","0",",W","","","","","","","1.7",",W,31,","","","","","2.5",",,W,02,","31.7",",W,18,+","104.3","W","43.2",",W","2.8",",,,W","","","17.11",",W","27.99",",,,W","6.22",",,,W","","","190",",W","180",",W","13.4",",W","19.7",",W"
"USW00093230","2015-09","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.2",",W","36.4","W","0.6",",W","4",",W","0",",W","0",",W","","","","","0",",W","3",",W","0",",W","23",",W","0",",W","","","","","","","-0.5",",W,18,+","","","","","1.0",",,W,14,","30.6",",W,10,","211.9","W","107.6",",W","2.9",",,,W","","","14.77",",W","24.80",",,,W","4.73",",,,W","","","190",",W","190",",W","13.9",",W","19.2",",W"
"USW00093230","2015-10","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","1.7",",W","36.4","W","0.0",",W","7",",W","4",",W","0",",W","","","","","0",",W","10",",W","0",",W","10",",W","0",",W","","","","","","","-2.7",",W,30,","","","","","18.5",",,W,17,","26.7",",W,13,+","451.1","W","239.2",",W","32.1",",,,W","","","10.62",",W","19.31",",,,W","1.93",",,,W","","","180",",W","180",",W","13.0",",W","18.8",",W"
"USW00093230","2015-11","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","1.9","1,W","36.4","W","0.0","1,W","11",",W","7",",W","1",",W","","","","","1","1,W","28","1,W","3",",W","0",",W","0",",W","1","","1","","","","-18.2","1,W,28,","","","","","33.5",",,W,02,","16.1",",W,19,","966.2","W","515.1",",W","60.5",",,,W","","","0.68","1,W","8.30",",,,W","-6.95","1,,,W","","","190",",W","180",",W","17.0",",W","22.4",",W"
"USW00093230","2015-12","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","3.1",",W","","","","","15",",W","7",",W","2",",W","","","","","","","","","","","","","","","2","","","","","","","","","","","","38.9",",,W,21,","","","","","","","112.7",",,,W","","","","","","","","","","","200",",W","200",",W","14.3",",W","23.7",",W"
"USW00093230","2016-01","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.6",",W","0.0","W","0.0",",W","14",",W","13",",W","1",",W","","","","","2",",W","29",",W","2",",W","0",",W","0",",W","","","","","","","-22.1",",W,01,","","","","","27.7",",,W,29,","11.1",",W,21,","","","603.5",",W","130.6",",,,W","","","-1.14",",W","5.11",",,,W","-7.38",",,,W","","","190",",W","190",",W","16.1",",W","22.8",",W"
"USW00093230","2016-02","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.0",",W","0.0","W","0.0",",W","3",",W","2",",W","0",",W","","","","","0",",W","29",",W","2",",W","0",",W","0",",W","","","","","","","-16.0",",W,01,","","","","","9.1",",,W,17,","15.6",",W,26,","","","479.2",",W","18.3",",,,W","","","1.81",",W","9.92",",,,W","-6.30",",,,W","","","190",",W","190",",W","16.1",",W","22.4",",W"
"USW00093230","2016-03","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","3.4",",W","0.0","W","0.0",",W","14",",W","8",",W","0",",W","","","","","0",",W","26",",W","0",",W","0",",W","0",",W","1","","","","","","-9.3",",W,08,","","","","","18.5",",,W,05,","16.7",",W,18,","","","459.5",",W","99.9",",,,W","","","3.51",",W","9.39",",,,W","-2.37",",,,W","","","190",",W","200",",W","16.1",",W","25.0",",W"
"USW00093230","2016-04","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.2",",W","0.0","W","0.0",",W","10",",W","5",",W","0",",W","","","","","0",",W","23",",W","0",",W","0",",W","0",",W","","","","","","","-7.7",",W,23,","","","","","24.4",",,W,22,","20.6",",W,07,","","","368.4",",W","68.3",",,,W","","","6.05",",W","13.37",",,,W","-1.27",",,,W","","","190",",W","190",",W","14.3",",W","21.5",",W"
"USW00093230","2016-05","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.2",",W","0.0","W","0.0",",W","9",",W","4",",W","0",",W","","","","","0",",W","12",",W","0",",W","6",",W","0",",W","","","","","","","-3.8",",W,22,","","","","","17.5",",,W,05,","24.4",",W,31,","","","304.8",",W","52.5",",,,W","","","8.50",",W","16.09",",,,W","0.91",",,,W","","","190",",W","200",",W","17.0",",W","24.6",",W"
